Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Elachista cana voucher BIOUG<CAN>:09BBLEP-00321 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista cana,597,597,99%,6e-166,92.55,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU691847.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""GU691847.1"")"
"Elachista humilis voucher KLM Lep 00255 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045031.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""KX045031.1"")"
"Elachista anserinelloides voucher TLMF Lep 06748 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista anserinelloides,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW378655.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""MW378655.1"")"
"Elachista canapennella voucher MM16150 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista canapennella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847510.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""JF847510.1"")"
"Elachista humilis voucher TLMF Lep 02091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859679.1?report=genbank&log$=nucltop&blast_rank=31&RID=8E8XF8GY016"",""JF859679.1"")"
"Elachista humilis voucher TLMF Lep 14735 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,592,592,100%,3e-164,92.11,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253562.1?report=genbank&log$=nucltop&blast_rank=32&RID=8E8XF8GY016"",""KP253562.1"")"
"Elachista humilis voucher BC ZSM Lep 29076 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,592,592,100%,3e-164,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN267132.1?report=genbank&log$=nucltop&blast_rank=33&RID=8E8XF8GY016"",""JN267132.1"")"
"Elachista sp. BOLD:AAH7004 voucher 08BBLEP-02484 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BOLD:AAH7004,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM554328.1?report=genbank&log$=nucltop&blast_rank=34&RID=8E8XF8GY016"",""KM554328.1"")"
"Elachista humilis voucher MM20921 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809317.1?report=genbank&log$=nucltop&blast_rank=35&RID=8E8XF8GY016"",""KF809317.1"")"
"Elachista humilis voucher MM16117 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809313.1?report=genbank&log$=nucltop&blast_rank=36&RID=8E8XF8GY016"",""KF809313.1"")"
"Elachista sp. 11MM voucher MM20894 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. 11MM,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809307.1?report=genbank&log$=nucltop&blast_rank=37&RID=8E8XF8GY016"",""KF809307.1"")"
"Elachista humilis voucher MM22597 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809247.1?report=genbank&log$=nucltop&blast_rank=38&RID=8E8XF8GY016"",""KF809247.1"")"
"Elachista herrichii voucher MM16142 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista herrichii,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847504.1?report=genbank&log$=nucltop&blast_rank=39&RID=8E8XF8GY016"",""JF847504.1"")"
"Elachista humilis isolate 2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Elachista humilis,590,590,100%,1e-163,92.11,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM034450.1?report=genbank&log$=nucltop&blast_rank=40&RID=8E8XF8GY016"",""HM034450.1"")"
"Elachista humilis voucher MM08064 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873761.1?report=genbank&log$=nucltop&blast_rank=41&RID=8E8XF8GY016"",""HM873761.1"")"
"Elachista humilis voucher MM14237 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875967.1?report=genbank&log$=nucltop&blast_rank=42&RID=8E8XF8GY016"",""HM875967.1"")"
"Elachista humilis voucher MM02663 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM386870.1?report=genbank&log$=nucltop&blast_rank=43&RID=8E8XF8GY016"",""HM386870.1"")"
"Elachista sp. BOLD:ACB7232 voucher BIOUG05942-C07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BOLD:ACB7232,586,586,79%,1e-162,98.49,564,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM554074.1?report=genbank&log$=nucltop&blast_rank=44&RID=8E8XF8GY016"",""KM554074.1"")"
"Elachista pomerana voucher MM20014 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,586,586,100%,1e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN267103.1?report=genbank&log$=nucltop&blast_rank=45&RID=8E8XF8GY016"",""JN267103.1"")"
"Elachista fuscofrontella voucher MM21451 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista fuscofrontella,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809338.1?report=genbank&log$=nucltop&blast_rank=46&RID=8E8XF8GY016"",""KF809338.1"")"
"Elachista humilis voucher MM20928 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,584,584,100%,4e-162,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809270.1?report=genbank&log$=nucltop&blast_rank=47&RID=8E8XF8GY016"",""KF809270.1"")"
"Elachista pomerana voucher MM20909 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809266.1?report=genbank&log$=nucltop&blast_rank=48&RID=8E8XF8GY016"",""KF809266.1"")"
"Elachista sp. 07MM voucher MM21389 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. 07MM,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809265.1?report=genbank&log$=nucltop&blast_rank=49&RID=8E8XF8GY016"",""KF809265.1"")"
"Elachista nielswolffi voucher MM20888 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista nielswolffi,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809262.1?report=genbank&log$=nucltop&blast_rank=50&RID=8E8XF8GY016"",""KF809262.1"")"
"Elachista pomerana voucher MM13866 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,584,584,100%,4e-162,91.87,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809241.1?report=genbank&log$=nucltop&blast_rank=51&RID=8E8XF8GY016"",""KF809241.1"")"
"Elachista humilis voucher MM17942 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF854001.1?report=genbank&log$=nucltop&blast_rank=52&RID=8E8XF8GY016"",""JF854001.1"")"
"Elachista fuscofrontella voucher MM16175 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista fuscofrontella,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847523.1?report=genbank&log$=nucltop&blast_rank=53&RID=8E8XF8GY016"",""JF847523.1"")"
"Elachista herrichii voucher MM16139 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista herrichii,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847502.1?report=genbank&log$=nucltop&blast_rank=54&RID=8E8XF8GY016"",""JF847502.1"")"
"Elachista herrichii voucher MM16138 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista herrichii,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847501.1?report=genbank&log$=nucltop&blast_rank=55&RID=8E8XF8GY016"",""JF847501.1"")"
"Elachista chukotica voucher MM16120 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista chukotica,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847491.1?report=genbank&log$=nucltop&blast_rank=56&RID=8E8XF8GY016"",""JF847491.1"")"
"Elachista nielswolffi voucher MM16226 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista nielswolffi,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847441.1?report=genbank&log$=nucltop&blast_rank=57&RID=8E8XF8GY016"",""JF847441.1"")"
"Elachista humilis voucher MM00863 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871225.1?report=genbank&log$=nucltop&blast_rank=58&RID=8E8XF8GY016"",""HM871225.1"")"
"Elachista pomerana voucher MM10299 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,584,584,100%,4e-162,91.87,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874641.1?report=genbank&log$=nucltop&blast_rank=59&RID=8E8XF8GY016"",""HM874641.1"")"
"Elachista pomerana voucher MM08634 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874019.1?report=genbank&log$=nucltop&blast_rank=60&RID=8E8XF8GY016"",""HM874019.1"")"
"Elachista pomerana voucher MM14239 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875969.1?report=genbank&log$=nucltop&blast_rank=61&RID=8E8XF8GY016"",""HM875969.1"")"
"Elachista pomerana voucher MM02665 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,584,584,100%,4e-162,91.87,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM386872.1?report=genbank&log$=nucltop&blast_rank=62&RID=8E8XF8GY016"",""HM386872.1"")"
"Elachista pomerana voucher MM02664 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM386871.1?report=genbank&log$=nucltop&blast_rank=63&RID=8E8XF8GY016"",""HM386871.1"")"
"Elachista kilmunella voucher MM22825 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049351.1?report=genbank&log$=nucltop&blast_rank=64&RID=8E8XF8GY016"",""KX049351.1"")"
"Elachista kilmunella voucher NHMO-08126 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048466.1?report=genbank&log$=nucltop&blast_rank=65&RID=8E8XF8GY016"",""KX048466.1"")"
"Elachista canapennella voucher TLMF Lep 09952 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista canapennella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM573602.1?report=genbank&log$=nucltop&blast_rank=66&RID=8E8XF8GY016"",""KM573602.1"")"
"Elachista kilmunella voucher MM25012 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608138.1?report=genbank&log$=nucltop&blast_rank=67&RID=8E8XF8GY016"",""MZ608138.1"")"
"Elachista kilmunella voucher MM05882 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809374.1?report=genbank&log$=nucltop&blast_rank=68&RID=8E8XF8GY016"",""KF809374.1"")"
"Elachista atricomella voucher MM20988 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista atricomella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809330.1?report=genbank&log$=nucltop&blast_rank=69&RID=8E8XF8GY016"",""KF809330.1"")"
"Elachista canapennella voucher MM18826 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista canapennella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809284.1?report=genbank&log$=nucltop&blast_rank=70&RID=8E8XF8GY016"",""KF809284.1"")"
"Elachista kilmunella voucher MM05879 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809264.1?report=genbank&log$=nucltop&blast_rank=71&RID=8E8XF8GY016"",""KF809264.1"")"
"Elachista kilmunella voucher MM21201 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809249.1?report=genbank&log$=nucltop&blast_rank=72&RID=8E8XF8GY016"",""KF809249.1"")"
"Elachista kilmunella voucher MM05878 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809242.1?report=genbank&log$=nucltop&blast_rank=73&RID=8E8XF8GY016"",""KF809242.1"")"
"Elachista kilmunella voucher MM19892 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809226.1?report=genbank&log$=nucltop&blast_rank=74&RID=8E8XF8GY016"",""KF809226.1"")"
"Elachista nielswolffi voucher MM16225 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista nielswolffi,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809225.1?report=genbank&log$=nucltop&blast_rank=75&RID=8E8XF8GY016"",""KF809225.1"")"
"Elachista atricomella voucher MM20942 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista atricomella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809221.1?report=genbank&log$=nucltop&blast_rank=76&RID=8E8XF8GY016"",""KF809221.1"")"
"Elachista kilmunella voucher MM16186 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847529.1?report=genbank&log$=nucltop&blast_rank=77&RID=8E8XF8GY016"",""JF847529.1"")"
"Elachista kilmunella voucher MM16185 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847528.1?report=genbank&log$=nucltop&blast_rank=78&RID=8E8XF8GY016"",""JF847528.1"")"
"Elachista krogeri voucher MM16157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista krogeri,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847515.1?report=genbank&log$=nucltop&blast_rank=79&RID=8E8XF8GY016"",""JF847515.1"")"
"Elachista nielswolffi voucher MM16224 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista nielswolffi,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847440.1?report=genbank&log$=nucltop&blast_rank=80&RID=8E8XF8GY016"",""JF847440.1"")"
"Elachista kilmunella voucher MM00687 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista kilmunella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871131.1?report=genbank&log$=nucltop&blast_rank=81&RID=8E8XF8GY016"",""HM871131.1"")"
