Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Oecophoridae sp. voucher BIOUG13418-G09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oecophoridae sp.,527,527,99%,8e-145,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM599222.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GNTKHYS013"",""OM599222.1"")"
"Teleiopsis terebinthinella voucher TLMF Lep 00977 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Teleiopsis terebinthinella,527,527,99%,8e-145,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381542.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GNTKHYS013"",""HM381542.1"")"
"Teleiopsis bagriotella voucher TLMF Lep 00530 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Teleiopsis bagriotella,527,527,99%,8e-145,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381374.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GNTKHYS013"",""HM381374.1"")"
"Teleiopsis bagriotella voucher TLMF Lep 00529 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Teleiopsis bagriotella,527,527,99%,8e-145,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381373.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GNTKHYS013"",""HM381373.1"")"
"Biston sp. SH01 voucher SH1074 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Biston sp. SH01,523,523,100%,1e-143,89.23,1535,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG767766.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GNTKHYS013"",""MG767766.1"")"
"Stenoma sp. Janzen27DHJ01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenoma sp. Janzen27DHJ01,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ530353.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GNTKHYS013"",""JQ530353.1"")"
"Appias celestina voucher USNM:ENT:00645976 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Appias celestina,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ570588.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GNTKHYS013"",""HQ570588.1"")"
"Geometridae sp. BOLD:AAL8875 voucher TDGAB-2300 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Geometridae sp. BOLD:AAL8875,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM893696.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GNTKHYS013"",""HM893696.1"")"
"Teleiopsis terebinthinella voucher TLMF Lep 14929 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Teleiopsis terebinthinella,521,521,99%,4e-143,89.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN806403.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GNTKHYS013"",""MN806403.1"")"
"Carpatolechia filipjevi voucher TLMF Lep 25608 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Carpatolechia filipjevi,521,521,99%,4e-143,89.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805340.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GNTKHYS013"",""MN805340.1"")"
"Filatima tephritidella voucher TLMF Lep 24888 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Filatima tephritidella,521,521,99%,4e-143,89.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN804940.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GNTKHYS013"",""MN804940.1"")"
"Teleiopsis sp. BKR0039 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Teleiopsis sp. BKR0039,521,521,99%,4e-143,89.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH416132.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GNTKHYS013"",""MH416132.1"")"
"Heliconius cydno alithea voucher y21-STRI cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Heliconius cydno alithea,521,521,99%,4e-143,89.21,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ174784.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GNTKHYS013"",""KJ174784.1"")"
"Punctulata trunciformis isolate NKU-TZL0005 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Punctulata trunciformis,521,521,99%,4e-143,89.23,673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ234709.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GNTKHYS013"",""MZ234709.1"")"
"Aglaodes sp. ANIC4 voucher CCDB-15844-C06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Aglaodes sp. ANIC4,521,521,99%,4e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF401827.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GNTKHYS013"",""KF401827.1"")"
"Altenia perspersella voucher MM22011 cytochrome c oxidase subunit 1 (CO1) gene, partial cds; mitochondrial",Altenia perspersella,521,521,99%,4e-143,89.21,1476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX984214.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GNTKHYS013"",""JX984214.1"")"
"Noctuidae gen. noctbiolep01 sp. BioLep115 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Noctuidae gen. noctbiolep01 sp. BioLep115,521,521,99%,4e-143,89.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ554258.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GNTKHYS013"",""JQ554258.1"")"
"Altenia perspersella voucher MM06396 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Altenia perspersella,521,521,99%,4e-143,89.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873228.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GNTKHYS013"",""HM873228.1"")"
"Filatima depuratella voucher BIOUG<CAN>:CMAZ-0711 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Filatima depuratella,521,521,99%,4e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847111.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GNTKHYS013"",""JF847111.1"")"
"Teleiopsis bagriotella voucher TLMF Lep 00125 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Teleiopsis bagriotella,521,521,99%,4e-143,89.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU689216.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GNTKHYS013"",""GU689216.1"")"
"Teleiopsis bagriotella voucher TLMF Lep 00124 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Teleiopsis bagriotella,521,521,99%,4e-143,89.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU689174.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GNTKHYS013"",""GU689174.1"")"
"Lepidoptera sp. BOLD:AAA0108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA0108,521,521,99%,4e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU652707.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GNTKHYS013"",""GU652707.1"")"
"Filatima transsilvanella voucher TLMF Lep 25599 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Filatima transsilvanella,518,518,100%,5e-142,89.05,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN803694.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GNTKHYS013"",""MN803694.1"")"
"Pseudotelphusa sp. BOLD-2016 voucher BIOUG02881-G11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pseudotelphusa sp. BOLD-2016,518,518,99%,5e-142,88.97,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT132525.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GNTKHYS013"",""KT132525.1"")"
"Stenoma sp. BioLep88 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenoma sp. BioLep88,518,518,100%,5e-142,89.00,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ538191.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GNTKHYS013"",""JQ538191.1"")"
"Stenoma sp. BioLep88 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenoma sp. BioLep88,518,518,100%,5e-142,89.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ528664.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GNTKHYS013"",""JQ528664.1"")"
"Appias celestina voucher USNM:ENT:00645972 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Appias celestina,518,518,100%,5e-142,89.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ570586.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GNTKHYS013"",""HQ570586.1"")"
"Appias celestina voucher USNM:ENT:00645958 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Appias celestina,518,518,100%,5e-142,89.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ570575.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GNTKHYS013"",""HQ570575.1"")"
"Geometridae sp. BOLD:AAL8875 voucher TDGAB-2102 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Geometridae sp. BOLD:AAL8875,518,518,100%,5e-142,89.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ991953.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GNTKHYS013"",""HQ991953.1"")"
"Lepidoptera sp. BOLD:AAA2534 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA2534,518,518,100%,5e-142,89.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ555375.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GNTKHYS013"",""HQ555375.1"")"
"Lepidoptera sp. BOLD:AAA0015 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA0015,518,518,100%,5e-142,89.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696565.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GNTKHYS013"",""GU696565.1"")"
"Euglyphis charax voucher 01-SRNP-11414 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Euglyphis charax,518,518,100%,5e-142,89.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU203632.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GNTKHYS013"",""GU203632.1"")"
"Euglyphis charax voucher 03-SRNP-37187 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Euglyphis charax,518,518,100%,5e-142,89.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU203628.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GNTKHYS013"",""GU203628.1"")"
"Euglyphis charax voucher 05-SRNP-32405 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Euglyphis charax,518,518,100%,5e-142,89.02,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU203622.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GNTKHYS013"",""GU203622.1"")"
"Carpatolechia aenigma voucher KLM Lep 06013 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Carpatolechia aenigma,516,516,99%,2e-141,88.97,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805397.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GNTKHYS013"",""MN805397.1"")"
"Evergestis sp. LEP-SS-00322 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Evergestis sp. LEP-SS-00322,516,516,99%,2e-141,88.97,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497358.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GNTKHYS013"",""KU497358.1"")"
"Teleiodes vulgella voucher KLM Lep 00380 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Teleiodes vulgella,516,516,99%,2e-141,88.97,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045238.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GNTKHYS013"",""KX045238.1"")"
"Gelechiidae sp. AAF-2015 cytochrome oxidase subunit I gene, partial cds; mitochondrial",Gelechiidae sp. AAF-2015,516,516,99%,2e-141,89.00,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KR996136.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GNTKHYS013"",""KR996136.1"")"
"Oecophoridae sp. voucher BIOUG13967-A09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oecophoridae sp.,516,516,99%,2e-141,88.97,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM552462.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GNTKHYS013"",""OM552462.1"")"
"Heliconius pachinus voucher p520-STRI cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Heliconius pachinus,516,516,99%,2e-141,88.97,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ174812.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GNTKHYS013"",""KJ174812.1"")"
