Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Ypsolopha dentella voucher TLMF Lep 09345 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha dentella,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG522053.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GP03A6U016"",""MG522053.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-02090 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC182156.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GP03A6U016"",""KC182156.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-02093 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC182155.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GP03A6U016"",""KC182155.1"")"
"Macrobathra sp. ANIC8 voucher 11ANIC-13196 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macrobathra sp. ANIC8,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF393020.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GP03A6U016"",""KF393020.1"")"
"Macrobathra sp. ANIC8 voucher 11ANIC-13195 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macrobathra sp. ANIC8,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF389411.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GP03A6U016"",""KF389411.1"")"
"Ypsolopha dentella voucher BC ZSM Lep 23051 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha dentella,496,496,100%,2e-135,88.04,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706336.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GP03A6U016"",""GU706336.1"")"
"Ypsolopha nemorella voucher TLMF Lep 06470 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha nemorella,494,494,99%,8e-135,88.01,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG522417.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GP03A6U016"",""MG522417.1"")"
"Faculta sp. BOLD:AAH5099 voucher BIOUG<CAN>:10BBLEP-01284 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Faculta sp. BOLD:AAH5099,494,494,99%,8e-135,88.07,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ583395.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GP03A6U016"",""HQ583395.1"")"
"Acosmeryx castanea isolate 11 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Acosmeryx castanea,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT080191.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GP03A6U016"",""MT080191.1"")"
"Ypsolopha dentella voucher TLMF Lep 20413 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha dentella,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG521919.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GP03A6U016"",""MG521919.1"")"
"Ypsolopha milfontensis voucher INV08838 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha milfontensis,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON479733.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GP03A6U016"",""ON479733.1"")"
"Ypsolopha milfontensis voucher INV08837 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha milfontensis,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON479731.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GP03A6U016"",""ON479731.1"")"
"Ypsolopha sequella genome assembly, organelle: mitochondrion",Ypsolopha sequella,490,490,100%,1e-133,87.86,15291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW204013.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GP03A6U016"",""OW204013.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-02091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC182157.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GP03A6U016"",""KC182157.1"")"
"Ypsolopha alpella voucher MM19394 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha alpella,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN287236.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GP03A6U016"",""JN287236.1"")"
"Pentateucha stueningi voucher BC-Hax0717 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pentateucha stueningi,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN678350.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GP03A6U016"",""JN678350.1"")"
"Acosmeryx sinjaevi voucher BC-EMEM0002 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx sinjaevi,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN677660.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GP03A6U016"",""JN677660.1"")"
"Stegasta sp. BOLD:AAG1524 voucher BIOUG<CAN>:10BBLEP-01123 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stegasta sp. BOLD:AAG1524,490,490,100%,1e-133,87.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ985495.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GP03A6U016"",""HQ985495.1"")"
"Ypsolopha sequella voucher MM00737 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sequella,490,490,100%,1e-133,87.86,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871166.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GP03A6U016"",""HM871166.1"")"
"Ypsolopha sequella voucher MM13372 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sequella,490,490,100%,1e-133,87.86,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875612.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GP03A6U016"",""HM875612.1"")"
"Maruca vitrata voucher 10ANIC-10815 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Maruca vitrata,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ953023.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GP03A6U016"",""HQ953023.1"")"
"Dahira viksinjaevi voucher BC-RBP 2994 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dahira viksinjaevi,490,490,100%,1e-133,87.83,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM416763.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GP03A6U016"",""HM416763.1"")"
"Lepidoptera sp. BOLD:AAH5740 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAH5740,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM408619.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GP03A6U016"",""HM408619.1"")"
"Ypsolopha alpella voucher INV01867 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Ypsolopha alpella,488,488,99%,4e-133,87.77,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK300076.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GP03A6U016"",""MK300076.1"")"
"Ypsolopha nemorella voucher TLMF Lep 08405 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha nemorella,488,488,99%,4e-133,87.77,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572237.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GP03A6U016"",""KM572237.1"")"
"Faculta sp. BOLD:AAH5099 voucher BIOUG<CAN>:09BBLEP-00909 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Faculta sp. BOLD:AAH5099,488,488,99%,4e-133,87.83,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU692147.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GP03A6U016"",""GU692147.1"")"
"Kessleria apenninica voucher TLMF Lep 01664 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Kessleria apenninica,488,488,99%,4e-133,87.77,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968868.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GP03A6U016"",""HQ968868.1"")"
"Acosmeryx naga isolate WLS110721.405 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Acosmeryx naga,484,484,100%,5e-132,87.56,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF054131.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GP03A6U016"",""MF054131.1"")"
"Acosmeryx naga isolate SS110702.013 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Acosmeryx naga,484,484,100%,5e-132,87.56,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF051741.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GP03A6U016"",""MF051741.1"")"
"Acosmeryx castanea isolate 60 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Acosmeryx castanea,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT080198.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GP03A6U016"",""MT080198.1"")"
"Acosmeryx castanea isolate 14 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Acosmeryx castanea,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT080192.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GP03A6U016"",""MT080192.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-03547 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,484,484,100%,5e-132,87.56,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX862227.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GP03A6U016"",""KX862227.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-03549 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,484,484,100%,5e-132,87.56,609,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX860344.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GP03A6U016"",""KX860344.1"")"
"Ypsolopha sequella voucher BC ZSM Lep 61167 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sequella,484,484,100%,5e-132,87.62,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046917.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GP03A6U016"",""KX046917.1"")"
"Ypsolopha milfontensis voucher INV08839 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha milfontensis,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON479732.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GP03A6U016"",""ON479732.1"")"
"Ypsolopha milfontensis voucher INV08836 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha milfontensis,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON479730.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GP03A6U016"",""ON479730.1"")"
"Ypsolopha milfontensis voucher INV08683 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha milfontensis,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON479729.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GP03A6U016"",""ON479729.1"")"
"Acosmeryx castanea voucher 5129-22 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Acosmeryx castanea,484,484,100%,5e-132,87.56,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ589937.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GP03A6U016"",""OQ589937.1"")"
"Fissicrambus haytiellus voucher FSCA:JEH27.X.2013G cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Fissicrambus haytiellus,484,484,100%,5e-132,87.56,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ657626.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GP03A6U016"",""KJ657626.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-00979 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC182153.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GP03A6U016"",""KC182153.1"")"
"Lissochroa argostola voucher 10ANIC-02835 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lissochroa argostola,484,484,100%,5e-132,87.56,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF397732.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GP03A6U016"",""KF397732.1"")"
"Adhemarius gannascus cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Adhemarius gannascus,484,484,100%,5e-132,87.59,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ578158.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GP03A6U016"",""JQ578158.1"")"
"Pexicopia pheletes voucher 11ANIC-14261 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pexicopia pheletes,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN264922.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GP03A6U016"",""JN264922.1"")"
"Pentateucha curiosa voucher BC-Hax0716 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pentateucha curiosa,484,484,100%,5e-132,87.59,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN678348.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GP03A6U016"",""JN678348.1"")"
"Acosmeryx pseudomissa voucher BC-Hax3307 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx pseudomissa,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN677657.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GP03A6U016"",""JN677657.1"")"
"Acosmeryx naga voucher BC-Hax3330 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga,484,484,100%,5e-132,87.56,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN677655.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GP03A6U016"",""JN677655.1"")"
"Acosmeryx formosana voucher AYK-04-0269 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx formosana,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN677653.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GP03A6U016"",""JN677653.1"")"
"Acosmeryx castanea voucher BC-Hax3333 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx castanea,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN677652.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GP03A6U016"",""JN677652.1"")"
"Ypsolopha alpella voucher TLMF Lep 02236 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha alpella,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859816.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GP03A6U016"",""JF859816.1"")"
"Fissicrambus haytiellus voucher BIOUG<CAN>:10BBLEP-00374 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Fissicrambus haytiellus,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ985721.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GP03A6U016"",""HQ985721.1"")"
"Stegasta sp. BOLD:AAG1524 voucher BIOUG<CAN>:10BBLEP-01260 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stegasta sp. BOLD:AAG1524,484,484,100%,5e-132,87.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ583374.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GP03A6U016"",""HQ583374.1"")"
"Ypsolopha sylvella voucher BC ZSM Lep 28337 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sylvella,484,484,100%,5e-132,87.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955408.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GP03A6U016"",""HQ955408.1"")"
"Ypsolopha sequella voucher MM02187 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sequella,484,484,100%,5e-132,87.62,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871437.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GP03A6U016"",""HM871437.1"")"
"Endoxyla euplecta voucher 10ANIC-09331 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Endoxyla euplecta,484,484,100%,5e-132,87.59,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ952003.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GP03A6U016"",""HQ952003.1"")"
