Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Parornix ermolaevi voucher LGE-G528 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Parornix ermolaevi,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL415153.1?report=genbank&log$=nucltop&blast_rank=13&RID=8GNGZJNE013"",""OL415153.1"")"
"Parornix sp. DRD30 voucher CNCLEP00029459 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,640,640,100%,9e-179,94.26,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF808476.1?report=genbank&log$=nucltop&blast_rank=14&RID=8GNGZJNE013"",""KF808476.1"")"
"Parornix sp. DRD30 voucher 10-JDWBC-0756 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM869774.1?report=genbank&log$=nucltop&blast_rank=15&RID=8GNGZJNE013"",""HM869774.1"")"
"Parornix sp. DRD30 voucher MDH007288 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381997.1?report=genbank&log$=nucltop&blast_rank=16&RID=8GNGZJNE013"",""HM381997.1"")"
"Parornix sp. DRD30 voucher jflandry0217 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU095989.1?report=genbank&log$=nucltop&blast_rank=17&RID=8GNGZJNE013"",""GU095989.1"")"
"Parornix sp. DRD30 voucher CNCLEP00077305 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,636,636,100%,1e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809025.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GNGZJNE013"",""KF809025.1"")"
"Parornix tenella voucher LA11tene cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046375.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GNGZJNE013"",""KX046375.1"")"
"Parornix tenella voucher BC ZSM Lep 46324 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX041144.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GNGZJNE013"",""KX041144.1"")"
"Parornix sp. DRD30 voucher jflandry2329 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF808753.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GNGZJNE013"",""KF808753.1"")"
"Parornix sp. DRD30 voucher AC005485 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF808695.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GNGZJNE013"",""KF808695.1"")"
"Parornix sp. DRD30 voucher jflandry2318 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF808474.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GNGZJNE013"",""KF808474.1"")"
"Parornix tenella voucher CLV5983 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW214416.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GNGZJNE013"",""MW214416.1"")"
"Parornix tenella voucher TLMF Lep 06622 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212418.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GNGZJNE013"",""MW212418.1"")"
"Lepidoptera sp. BOLD:AAB5855 voucher CNCLEP00038407 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAB5855,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ965220.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GNGZJNE013"",""HQ965220.1"")"
"Parornix sp. DRD30 voucher jflandry0501 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU095990.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GNGZJNE013"",""GU095990.1"")"
"Parornix sp. DRD30 voucher jflandry2312 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,632,632,99%,2e-176,94.00,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF808899.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GNGZJNE013"",""KF808899.1"")"
"Parornix sp. BOLD:AAF8200 voucher BIOUG03079-H01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. BOLD:AAF8200,630,630,93%,6e-176,95.66,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM540830.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GNGZJNE013"",""KM540830.1"")"
"Parornix tenella voucher LB1tenel cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045642.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GNGZJNE013"",""KX045642.1"")"
"Parornix tenella voucher TLMF Lep 06596 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213548.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GNGZJNE013"",""MW213548.1"")"
"Parornix tenella voucher TLMF Lep 26727 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212870.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GNGZJNE013"",""MW212870.1"")"
"Parornix tenella voucher TLMF Lep 06676 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212290.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GNGZJNE013"",""MW212290.1"")"
"Parornix tenella voucher CLV5990 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW211503.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GNGZJNE013"",""MW211503.1"")"
"Parornix sp. DRD30 voucher 10-JDWBC-0639 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM868502.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GNGZJNE013"",""HM868502.1"")"
"Parornix obliterella voucher jflandry0209 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix obliterella,628,628,100%,2e-175,93.79,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU095992.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GNGZJNE013"",""GU095992.1"")"
"Parornix loganella voucher NHMO-DAR-10432 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix loganella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW214029.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GNGZJNE013"",""MW214029.1"")"
"Parornix tenella voucher KLM Lep 00771 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213535.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GNGZJNE013"",""MW213535.1"")"
"Parornix tenella voucher KLM Lep 00769 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212211.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GNGZJNE013"",""MW212211.1"")"
"Parornix loganella voucher MM03972 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix loganella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ570310.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GNGZJNE013"",""HQ570310.1"")"
"Parornix loganella voucher MM08444 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix loganella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873919.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GNGZJNE013"",""HM873919.1"")"
"Parornix sp. DRD30 voucher AC005382 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. DRD30,619,619,100%,1e-172,93.08,659,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF808994.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GNGZJNE013"",""KF808994.1"")"
"Parornix carpinella voucher STG66 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX042443.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GNGZJNE013"",""KX042443.1"")"
"Parornix pfaffenzelleri voucher TLMF Lep 18128 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix pfaffenzelleri,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213819.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GNGZJNE013"",""MW213819.1"")"
"Parornix carpinella voucher CLV5873 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213002.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GNGZJNE013"",""MW213002.1"")"
"Parornix carpinella voucher RMNH.INS.31367 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212739.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GNGZJNE013"",""MW212739.1"")"
"Parornix carpinella voucher TLMF Lep 11552 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW211788.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GNGZJNE013"",""MW211788.1"")"
"Parornix carpinella voucher CLV1516 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF855564.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GNGZJNE013"",""JF855564.1"")"
"Parornix carpinella voucher TLMF Lep 04115 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN272058.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GNGZJNE013"",""JN272058.1"")"
"Parornix loganella voucher MM06448 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix loganella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873256.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GNGZJNE013"",""HM873256.1"")"
"Parornix sp. BOLD:AAG1152 voucher 08BBLEP-01482 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. BOLD:AAG1152,616,616,99%,2e-171,93.29,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM554860.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GNGZJNE013"",""KM554860.1"")"
"Parornix carpinella voucher BIOUG41999-A10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,614,614,99%,6e-171,93.27,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212563.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GNGZJNE013"",""MW212563.1"")"
"Parornix carpinella voucher KLM Lep 06019 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW211559.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GNGZJNE013"",""MW211559.1"")"
"Lepidoptera sp. BOLD:AAP8577 voucher MM19366 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN271965.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GNGZJNE013"",""JN271965.1"")"
"Parornix carpinella voucher CLV1975 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF848510.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GNGZJNE013"",""JF848510.1"")"
"Parornix sp. BOLD:AAG1152 voucher BIOUG03431-D12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. BOLD:AAG1152,610,610,99%,7e-170,93.05,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM547502.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GNGZJNE013"",""KM547502.1"")"
"Parornix sp. BOLD-2016 voucher AC005004 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. BOLD-2016,608,608,90%,3e-169,95.53,588,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT135217.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GNGZJNE013"",""KT135217.1"")"
"Parornix sp. BOLD:AAG1152 voucher BIOUG03431-G12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. BOLD:AAG1152,604,604,99%,3e-168,92.81,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM552941.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GNGZJNE013"",""KM552941.1"")"
"Parornix carpinella voucher BIOUG41995-F03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,604,604,99%,3e-168,92.79,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212987.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GNGZJNE013"",""MW212987.1"")"
"Parornix betulae cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix betulae,603,603,100%,1e-167,92.58,607,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX360277.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GNGZJNE013"",""KX360277.1"")"
"Parornix tenella voucher LA12tene cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix tenella,603,603,97%,1e-167,93.37,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213237.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GNGZJNE013"",""MW213237.1"")"
"Parornix betulae voucher NK61 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix betulae,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK029656.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GNGZJNE013"",""MK029656.1"")"
"Parornix sp. BOLD-2016 voucher BIOUG17809-H07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. BOLD-2016,601,601,94%,4e-167,93.95,603,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT132927.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GNGZJNE013"",""KT132927.1"")"
"Parornix scoticella voucher CLV1512 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix scoticella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX044415.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GNGZJNE013"",""KX044415.1"")"
"Parornix carpinella voucher CLV2004 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix carpinella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046557.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GNGZJNE013"",""KX046557.1"")"
"Parornix betulae voucher BC ZSM Lep 76463 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix betulae,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW214203.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GNGZJNE013"",""MW214203.1"")"
"Parornix betulae voucher BC ZSM Lep 94937 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix betulae,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213315.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GNGZJNE013"",""MW213315.1"")"
"Parornix betulae voucher BC ZSM Lep 93110 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix betulae,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212644.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GNGZJNE013"",""MW212644.1"")"
"Parornix betulae voucher RMNH.INS.554579.2 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix betulae,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212301.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GNGZJNE013"",""MW212301.1"")"
"Parornix betulae voucher RMNH.INS.554579.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix betulae,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212288.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GNGZJNE013"",""MW212288.1"")"
"Parornix betulae voucher RMNH.INS.554587.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix betulae,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW211654.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GNGZJNE013"",""MW211654.1"")"
"Parornix betulae voucher MM06186 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix betulae,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873103.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GNGZJNE013"",""HM873103.1"")"
"Parornix sp. BOLD-2016 voucher BIOUG02618-H08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. BOLD-2016,599,599,92%,2e-166,94.57,630,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT138069.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GNGZJNE013"",""KT138069.1"")"
"Parornix sp. BOLD-2016 voucher BIOUG17809-H10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. BOLD-2016,595,595,94%,2e-165,93.70,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT142946.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GNGZJNE013"",""KT142946.1"")"
"Parornix sp. BOLD-2016 voucher BIOUG17809-H08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix sp. BOLD-2016,595,595,94%,2e-165,93.70,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT134729.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GNGZJNE013"",""KT134729.1"")"
"Parornix scoticella voucher STG48 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix scoticella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX042682.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GNGZJNE013"",""KX042682.1"")"
"Parornix crataegifoliella voucher BIOUG03169-B02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix crataegifoliella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM545101.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GNGZJNE013"",""KM545101.1"")"
"Parornix devoniella voucher TLMF Lep 27589 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix devoniella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW214289.1?report=genbank&log$=nucltop&blast_rank=78&RID=8GNGZJNE013"",""MW214289.1"")"
"Parornix devoniella voucher TLMF Lep 12140 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parornix devoniella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW214246.1?report=genbank&log$=nucltop&blast_rank=79&RID=8GNGZJNE013"",""MW214246.1"")"
