Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Plebejus argus mitochondrial partial COI gene for cytochrome oxidase subunit 1, specimen voucher MCZ:SS-12-1908",Plebejus argus,761,761,100%,0.0,99.52,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LT219828.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""LT219828.1"")"
"Plebejus argus mitochondrial partial COI gene for cytochrome oxidase subunit 1, specimen voucher MCZ:ZT-90",Plebejus argus,761,761,100%,0.0,99.52,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LT219817.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""LT219817.1"")"
"Plebejus argus voucher RV-07-C485 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP870516.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KP870516.1"")"
"Plebejus argus genome assembly, organelle: mitochondrion",Plebejus argus,761,761,100%,0.0,99.52,15390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FR989949.3?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""FR989949.3"")"
"Plebejus argus voucher TLMF Lep 15677 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW503634.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""MW503634.1"")"
"Plebejus argus voucher RVcoll.14-B978 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW503543.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""MW503543.1"")"
"Plebejus argus voucher RVcoll14A071 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502813.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""MW502813.1"")"
"Plebejus argus voucher RVcoll.14-G133 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502739.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""MW502739.1"")"
"Plebejus argus voucher RVcoll10B410 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502638.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""MW502638.1"")"
"Plebejus argus voucher RVcoll.14-B721 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502440.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""MW502440.1"")"
"Plebejus argus voucher RVcoll.14-F380 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502375.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""MW502375.1"")"
"Plebejus argus voucher RVcoll.14-C937 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502341.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""MW502341.1"")"
"Plebejus argus voucher RVcoll16C724 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502331.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""MW502331.1"")"
"Plebejus argus voucher RVcoll14V856 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502234.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""MW502234.1"")"
"Plebejus argus voucher RVcoll10B336 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502119.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""MW502119.1"")"
"Plebejus argus voucher TLMF Lep 15676 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW501965.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""MW501965.1"")"
"Plebejus argus voucher RVcoll.14-F727 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW501750.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""MW501750.1"")"
"Plebejus argus voucher RVcoll.08-H899 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW501455.1?report=genbank&log$=nucltop&blast_rank=31&RID=8E8XF8GY016"",""MW501455.1"")"
"Plebejus argus voucher MM23850 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW501431.1?report=genbank&log$=nucltop&blast_rank=32&RID=8E8XF8GY016"",""MW501431.1"")"
"Plebejus argus voucher MM23849 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW500925.1?report=genbank&log$=nucltop&blast_rank=33&RID=8E8XF8GY016"",""MW500925.1"")"
"Plebejus argus voucher RVcoll.14-F170 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW500756.1?report=genbank&log$=nucltop&blast_rank=34&RID=8E8XF8GY016"",""MW500756.1"")"
"Plebejus argus voucher RVcoll.14-F701 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW500492.1?report=genbank&log$=nucltop&blast_rank=35&RID=8E8XF8GY016"",""MW500492.1"")"
"Plebejus argus voucher RVcoll14A072 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW500337.1?report=genbank&log$=nucltop&blast_rank=36&RID=8E8XF8GY016"",""MW500337.1"")"
"Plebejus argus voucher RVcoll15Q128 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW500059.1?report=genbank&log$=nucltop&blast_rank=37&RID=8E8XF8GY016"",""MW500059.1"")"
"Plebejus argus voucher RVcoll.14-F603 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499922.1?report=genbank&log$=nucltop&blast_rank=38&RID=8E8XF8GY016"",""MW499922.1"")"
"Plebejus argus voucher MM23819 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499566.1?report=genbank&log$=nucltop&blast_rank=39&RID=8E8XF8GY016"",""MW499566.1"")"
"Plebejus argus voucher RVcoll.14-N404 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499540.1?report=genbank&log$=nucltop&blast_rank=40&RID=8E8XF8GY016"",""MW499540.1"")"
"Plebejus argus voucher RVcoll.14-H170 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499518.1?report=genbank&log$=nucltop&blast_rank=41&RID=8E8XF8GY016"",""MW499518.1"")"
"Plebejus argus voucher RVcoll16J576 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499461.1?report=genbank&log$=nucltop&blast_rank=42&RID=8E8XF8GY016"",""MW499461.1"")"
"Plebejus argus voucher RVcoll15Q111 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499213.1?report=genbank&log$=nucltop&blast_rank=43&RID=8E8XF8GY016"",""MW499213.1"")"
"Plebejus argus voucher RVcoll.14-N214 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499167.1?report=genbank&log$=nucltop&blast_rank=44&RID=8E8XF8GY016"",""MW499167.1"")"
"Plebejus argus voucher RVcoll.14-V030 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499037.1?report=genbank&log$=nucltop&blast_rank=45&RID=8E8XF8GY016"",""MW499037.1"")"
"Lepidoptera sp. BOLD:AAA3628 voucher Rvcoll.07-C698 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN276889.1?report=genbank&log$=nucltop&blast_rank=46&RID=8E8XF8GY016"",""JN276889.1"")"
"Plebejus argus voucher RVcoll.08-L468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU669621.1?report=genbank&log$=nucltop&blast_rank=47&RID=8E8XF8GY016"",""GU669621.1"")"
"Plebejus argus voucher Rvcoll.09-V925 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU676086.1?report=genbank&log$=nucltop&blast_rank=48&RID=8E8XF8GY016"",""GU676086.1"")"
"Plebejus argus voucher RVcoll.08-M269 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ004974.1?report=genbank&log$=nucltop&blast_rank=49&RID=8E8XF8GY016"",""HQ004974.1"")"
"Plebejus argus voucher BC ZSM Lep 30487 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU688445.1?report=genbank&log$=nucltop&blast_rank=50&RID=8E8XF8GY016"",""GU688445.1"")"
"Plebejus argus voucher RV-07-C302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ004966.1?report=genbank&log$=nucltop&blast_rank=51&RID=8E8XF8GY016"",""HQ004966.1"")"
"Plebejus argus voucher RV-07-E516 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ004963.1?report=genbank&log$=nucltop&blast_rank=52&RID=8E8XF8GY016"",""HQ004963.1"")"
"Plebejus argus voucher GBIFCH-BOL_LEPAA_0530 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,99%,0.0,99.52,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK186669.1?report=genbank&log$=nucltop&blast_rank=53&RID=8E8XF8GY016"",""MK186669.1"")"
"Plebejus argus mitochondrial partial COI gene for cytochrome oxidase subunit 1, specimen voucher MCZ:SS-12-1597",Plebejus argus,756,756,100%,0.0,99.28,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LT219868.1?report=genbank&log$=nucltop&blast_rank=54&RID=8E8XF8GY016"",""LT219868.1"")"
"Plebejus argus mitochondrial partial COI gene for cytochrome oxidase subunit 1, specimen voucher MCZ:SS-11-55",Plebejus argus,756,756,100%,0.0,99.28,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LT219815.1?report=genbank&log$=nucltop&blast_rank=55&RID=8E8XF8GY016"",""LT219815.1"")"
"Plebejus argus mitochondrial partial COI gene for cytochrome oxidase subunit 1, specimen voucher MCZ:SS-12-1096",Plebejus argus,756,756,100%,0.0,99.28,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LT219811.1?report=genbank&log$=nucltop&blast_rank=56&RID=8E8XF8GY016"",""LT219811.1"")"
"Plebejus argus voucher NHMO-08192 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048020.1?report=genbank&log$=nucltop&blast_rank=57&RID=8E8XF8GY016"",""KX048020.1"")"
"Plebejus argus voucher 12L860 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW585645.1?report=genbank&log$=nucltop&blast_rank=58&RID=8E8XF8GY016"",""MW585645.1"")"
"Plebejus argus voucher RVcoll.14-B693 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502647.1?report=genbank&log$=nucltop&blast_rank=59&RID=8E8XF8GY016"",""MW502647.1"")"
"Plebejus argus voucher RVcoll.14-F525 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502564.1?report=genbank&log$=nucltop&blast_rank=60&RID=8E8XF8GY016"",""MW502564.1"")"
"Plebejus argus voucher RVcoll15H989 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502343.1?report=genbank&log$=nucltop&blast_rank=61&RID=8E8XF8GY016"",""MW502343.1"")"
"Plebejus argus voucher RVcoll.14-F828 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW502321.1?report=genbank&log$=nucltop&blast_rank=62&RID=8E8XF8GY016"",""MW502321.1"")"
"Plebejus argus voucher RVcoll15G047 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW501856.1?report=genbank&log$=nucltop&blast_rank=63&RID=8E8XF8GY016"",""MW501856.1"")"
"Plebejus argus voucher TLMF Lep 14202 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW500854.1?report=genbank&log$=nucltop&blast_rank=64&RID=8E8XF8GY016"",""MW500854.1"")"
"Plebejus argus voucher RVcoll15G124 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW500328.1?report=genbank&log$=nucltop&blast_rank=65&RID=8E8XF8GY016"",""MW500328.1"")"
"Plebejus argus voucher RVcoll.14-G033 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW500070.1?report=genbank&log$=nucltop&blast_rank=66&RID=8E8XF8GY016"",""MW500070.1"")"
"Plebejus argus voucher RVcoll.14-G598 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499903.1?report=genbank&log$=nucltop&blast_rank=67&RID=8E8XF8GY016"",""MW499903.1"")"
"Plebejus argus voucher RVcoll.14-C144 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW499285.1?report=genbank&log$=nucltop&blast_rank=68&RID=8E8XF8GY016"",""MW499285.1"")"
"Plebejus argus voucher NK00P135 cytochrome oxidase subunit I (COI) gene, partial cds; tRNA-Leu (tRNA-Leu) gene, complete sequence; and cytochrome oxidase subunit II (COII) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,2238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX093468.1?report=genbank&log$=nucltop&blast_rank=69&RID=8E8XF8GY016"",""JX093468.1"")"
"Plebejus argus voucher TLMF Lep 22138 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN145386.1?report=genbank&log$=nucltop&blast_rank=70&RID=8E8XF8GY016"",""MN145386.1"")"
"Plebejus argus voucher 15-L895 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN145041.1?report=genbank&log$=nucltop&blast_rank=71&RID=8E8XF8GY016"",""MN145041.1"")"
"Plebejus argus voucher RVcoll.LD-2763 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN143801.1?report=genbank&log$=nucltop&blast_rank=72&RID=8E8XF8GY016"",""MN143801.1"")"
"Plebejus argus voucher RVcoll.07-E266 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN142494.1?report=genbank&log$=nucltop&blast_rank=73&RID=8E8XF8GY016"",""MN142494.1"")"
"Plebejus argus voucher RVcoll.14-E055 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN142443.1?report=genbank&log$=nucltop&blast_rank=74&RID=8E8XF8GY016"",""MN142443.1"")"
"Plebejus argus voucher RVcoll.14-I465 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN142143.1?report=genbank&log$=nucltop&blast_rank=75&RID=8E8XF8GY016"",""MN142143.1"")"
"Plebejus argus voucher RVcoll.09-X812 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN141841.1?report=genbank&log$=nucltop&blast_rank=76&RID=8E8XF8GY016"",""MN141841.1"")"
"Plebejus argus voucher RVcoll.14-E056 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN140187.1?report=genbank&log$=nucltop&blast_rank=77&RID=8E8XF8GY016"",""MN140187.1"")"
"Plebejus argus voucher RVcoll.12-Q684 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN139802.1?report=genbank&log$=nucltop&blast_rank=78&RID=8E8XF8GY016"",""MN139802.1"")"
"Plebejus argus voucher LR-08-D694 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN139324.1?report=genbank&log$=nucltop&blast_rank=79&RID=8E8XF8GY016"",""MN139324.1"")"
"Plebejus argus voucher 13-U177 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN139300.1?report=genbank&log$=nucltop&blast_rank=80&RID=8E8XF8GY016"",""MN139300.1"")"
"Plebejus argus voucher RVcoll.08-R602 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Plebejus argus,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN139163.1?report=genbank&log$=nucltop&blast_rank=81&RID=8E8XF8GY016"",""MN139163.1"")"
