Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Batia lambdella voucher BC ZSM Lep 37810 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Batia lambdella,516,516,94%,2e-141,91.08,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ563632.1?report=genbank&log$=nucltop&blast_rank=13&RID=8GP51B9F016"",""HQ563632.1"")"
"Lepidoptera sp. BOLD:AAK0036 voucher TLMF Lep 03937 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Batia lambdella,510,510,94%,7e-140,90.81,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN274842.1?report=genbank&log$=nucltop&blast_rank=14&RID=8GP51B9F016"",""JN274842.1"")"
"Batia lunaris voucher BIOUG18036-C08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Batia lunaris,508,508,76%,3e-139,96.13,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT140752.1?report=genbank&log$=nucltop&blast_rank=15&RID=8GP51B9F016"",""KT140752.1"")"
"Eporycta sp. ANIC2 voucher CCDB-15744-A06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eporycta sp. ANIC2,503,503,95%,1e-137,90.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF403571.1?report=genbank&log$=nucltop&blast_rank=16&RID=8GP51B9F016"",""KF403571.1"")"
"Eporycta sp. ANIC2 voucher CCDB-15744-A05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eporycta sp. ANIC2,503,503,95%,1e-137,90.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF401987.1?report=genbank&log$=nucltop&blast_rank=17&RID=8GP51B9F016"",""KF401987.1"")"
"Eporycta sp. ANIC2 voucher 11ANIC-11295 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eporycta sp. ANIC2,503,503,95%,1e-137,90.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF399637.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GP51B9F016"",""KF399637.1"")"
"Eporycta sp. ANIC2 voucher 11ANIC-11296 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eporycta sp. ANIC2,499,499,95%,2e-136,90.08,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF402319.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GP51B9F016"",""KF402319.1"")"
"Idaea consanguinaria voucher BC ZSM Lep 45104 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea consanguinaria,497,497,95%,6e-136,90.10,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807137.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GP51B9F016"",""KF807137.1"")"
"Chaliniastis astrapaea voucher 11ANIC-15117 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Chaliniastis astrapaea,496,496,94%,2e-135,90.05,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF388491.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GP51B9F016"",""KF388491.1"")"
"Pterospoda nigrescens voucher CNC517373 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Pterospoda nigrescens,494,494,94%,7e-135,90.03,961,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK739127.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GP51B9F016"",""MK739127.1"")"
"Psamatodes abydata voucher LMR_Geo116 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Psamatodes abydata,494,494,94%,7e-135,90.03,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ995037.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GP51B9F016"",""MZ995037.1"")"
"Procometis sp. ANIC18 voucher 11ANIC-08134 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Procometis sp. ANIC18,494,494,94%,7e-135,90.03,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF391735.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GP51B9F016"",""KF391735.1"")"
"Procometis sp. ANIC18 voucher 11ANIC-08135 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Procometis sp. ANIC18,494,494,94%,7e-135,90.03,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF389253.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GP51B9F016"",""KF389253.1"")"
"Idaea ochrata voucher BC ZSM Lep 12099 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ochrata,492,492,95%,3e-134,89.82,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807837.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GP51B9F016"",""KF807837.1"")"
"Idaea ochrata voucher BC ZSM Lep 12127 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ochrata,492,492,95%,3e-134,89.82,616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807515.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GP51B9F016"",""KF807515.1"")"
"Idaea ochrata voucher TLMF Lep 06077 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ochrata,492,492,95%,3e-134,89.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807141.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GP51B9F016"",""KF807141.1"")"
"Idaea consanguinaria voucher BC ZSM Lep 21962 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea consanguinaria,492,492,95%,3e-134,89.84,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807119.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GP51B9F016"",""KF807119.1"")"
"Eupithecia sp. BOLD:AAA8007 voucher ID 17836 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupithecia sp. BOLD:AAA8007,492,492,95%,3e-134,89.84,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM380104.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GP51B9F016"",""HM380104.1"")"
"Lepidoptera sp. 054 PS-2011 voucher Eo00657 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Lepidoptera sp. 054 PS-2011,492,492,95%,3e-134,89.84,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF729551.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GP51B9F016"",""JF729551.1"")"
"Eupithecia sp. BOLD:AAA8007 voucher ID 16479 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupithecia sp. BOLD:AAA8007,492,492,95%,3e-134,89.84,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859273.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GP51B9F016"",""JF859273.1"")"
"Lepidoptera sp. BOLD:AAC1604 voucher BC ZSM Lep 23679 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAC1604,492,492,95%,3e-134,89.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM422566.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GP51B9F016"",""HM422566.1"")"
"Eupithecia sp. NGEOA971-09 voucher ID 17755 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupithecia sp. NGEOA971-09,492,492,95%,3e-134,89.84,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM425262.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GP51B9F016"",""HM425262.1"")"
"Idaea ochrata voucher BC ZSM Lep 19412 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ochrata,492,492,95%,3e-134,89.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU688360.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GP51B9F016"",""GU688360.1"")"
"Eupithecia sp. BOLD:AAA8007 voucher ID 17758 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupithecia sp. BOLD:AAA8007,492,492,95%,3e-134,89.84,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM425265.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GP51B9F016"",""HM425265.1"")"
"Larentia macerata voucher Ch_Geo_0007 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Larentia macerata,488,488,94%,3e-133,89.79,1476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK739118.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GP51B9F016"",""MK739118.1"")"
"Lathicrossa leucocentra isolate 206ND cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Lathicrossa leucocentra,488,488,93%,3e-133,90.13,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP639248.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GP51B9F016"",""KP639248.1"")"
"Lathicrossa leucocentra isolate 254ND cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Lathicrossa leucocentra,488,488,93%,3e-133,90.13,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP639247.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GP51B9F016"",""KP639247.1"")"
"Eupithecia galepsa voucher LMR_Geo232 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupithecia galepsa,488,488,94%,3e-133,89.79,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ995047.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GP51B9F016"",""MZ995047.1"")"
"Eupithecia sp. LMR_Geo219 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupithecia sp. LMR_Geo219,488,488,94%,3e-133,89.76,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ994938.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GP51B9F016"",""MZ994938.1"")"
"Idaea ostrinaria voucher BC ZSM Lep 12351 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ostrinaria,488,488,94%,3e-133,89.76,598,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807821.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GP51B9F016"",""KF807821.1"")"
"Idaea ostrinaria voucher BC ZSM Lep 12886 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ostrinaria,488,488,94%,3e-133,89.76,594,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807811.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GP51B9F016"",""KF807811.1"")"
"Idaea ostrinaria voucher BC ZSM Lep 12352 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ostrinaria,488,488,94%,3e-133,89.76,626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807542.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GP51B9F016"",""KF807542.1"")"
"Idaea ostrinaria voucher BC ZSM SS Lep 0109 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ostrinaria,488,488,94%,3e-133,89.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807307.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GP51B9F016"",""KF807307.1"")"
"Idaea ostrinaria voucher BC ZSM Lep 14068 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ostrinaria,488,488,94%,3e-133,89.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807239.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GP51B9F016"",""KF807239.1"")"
"Eupithecia sp. BOLD:ABA7760 voucher ID 15381 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupithecia sp. BOLD:ABA7760,488,488,94%,3e-133,89.79,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX150398.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GP51B9F016"",""JX150398.1"")"
"Lepidoptera sp. 050 PS-2011 voucher Eo00661 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Lepidoptera sp. 050 PS-2011,488,488,94%,3e-133,89.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF729555.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GP51B9F016"",""JF729555.1"")"
"Lepidoptera sp. 050 PS-2011 voucher Eo00658 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Lepidoptera sp. 050 PS-2011,488,488,94%,3e-133,89.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF729552.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GP51B9F016"",""JF729552.1"")"
"Curena caustopa voucher 11ANIC-01824 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Curena caustopa,488,488,93%,3e-133,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN277327.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GP51B9F016"",""JN277327.1"")"
"Idaea deversaria voucher TLMF Lep 02394 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea deversaria,488,488,94%,3e-133,89.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859939.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GP51B9F016"",""JF859939.1"")"
"Drepanulatrix foeminaria voucher WFBM-07-0041 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Drepanulatrix foeminaria,488,488,95%,3e-133,89.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ647791.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GP51B9F016"",""HQ647791.1"")"
"Eupithecia abbreviata voucher BC ZSM Lep 01602 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupithecia abbreviata,488,488,94%,3e-133,89.79,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ601249.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GP51B9F016"",""HQ601249.1"")"
"Eupithecia sp. BOLD:AAA8007 voucher ID 17721 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupithecia sp. BOLD:AAA8007,488,488,95%,3e-133,89.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM425232.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GP51B9F016"",""HM425232.1"")"
"Lepidoptera sp. BOLD:AAA0443 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA0443,488,488,94%,3e-133,89.79,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU651778.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GP51B9F016"",""GU651778.1"")"
"Lepidoptera sp. BOLD:AAA0443 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA0443,488,488,94%,3e-133,89.79,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU651774.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GP51B9F016"",""GU651774.1"")"
"Lepidoptera sp. BOLD:AAA8010 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA8010,488,488,94%,3e-133,89.79,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU650654.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GP51B9F016"",""GU650654.1"")"
"Lepidoptera sp. BOLD:AAA8010 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA8010,488,488,94%,3e-133,89.79,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU650497.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GP51B9F016"",""GU650497.1"")"
"Larentiinae sp. INDOBIOSYS-CCDB27009-C09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Larentiinae sp. INDOBIOSYS-CCDB27009-C09,486,486,95%,1e-132,89.66,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH095560.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GP51B9F016"",""MH095560.1"")"
"Datana diffidens voucher CNCLEP 00119577 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana diffidens,486,486,94%,1e-132,89.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103453.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GP51B9F016"",""MF103453.1"")"
"Scopula sentinaria voucher 07PROBE-00372 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Holarctias sentinaria,486,486,95%,1e-132,89.56,655,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT137058.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GP51B9F016"",""KT137058.1"")"
"Sicya macularia voucher CGWC-1764 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,486,486,95%,1e-132,89.66,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT135316.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GP51B9F016"",""KT135316.1"")"
"Sicya macularia voucher CGWC-1772 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,486,486,95%,1e-132,89.66,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT130332.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GP51B9F016"",""KT130332.1"")"
"Sicya macularia voucher CGWC-1759 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,486,486,95%,1e-132,89.66,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT128694.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GP51B9F016"",""KT128694.1"")"
"Isochromodes sp. BOLD:AAI8187 voucher ID 19217 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Isochromodes sp. BOLD:AAI8187,486,486,95%,1e-132,89.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU381563.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GP51B9F016"",""KU381563.1"")"
"Sicya crocearia voucher 08BBLEP-05026 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya crocearia,486,486,95%,1e-132,89.66,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM548031.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GP51B9F016"",""KM548031.1"")"
"Idaea consanguinaria voucher BC ZSM Lep 12869 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea consanguinaria,486,486,95%,1e-132,89.58,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807946.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GP51B9F016"",""KF807946.1"")"
"Idaea ochrata voucher BC ZSM Lep 14117 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea ochrata,486,486,95%,1e-132,89.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807576.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GP51B9F016"",""KF807576.1"")"
"Idaea consanguinaria voucher BC ZSM Lep 46075 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea consanguinaria,486,486,95%,1e-132,89.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807124.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GP51B9F016"",""KF807124.1"")"
"Idaea consanguinaria voucher TLMF Lep 05922 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea consanguinaria,486,486,95%,1e-132,89.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF807096.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GP51B9F016"",""KF807096.1"")"
"Cryptophasa sp. ANIC30 voucher CCDB-15737-D01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cryptophasa sp. ANIC30,486,486,95%,1e-132,89.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF403836.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GP51B9F016"",""KF403836.1"")"
"Cryptophasa sp. ANIC30 voucher CCDB-15737-D03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cryptophasa sp. ANIC30,486,486,95%,1e-132,89.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF403595.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GP51B9F016"",""KF403595.1"")"
"Garrha costimacula voucher CCDB-15769-A02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Garrha costimacula,486,486,95%,1e-132,89.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF403006.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GP51B9F016"",""KF403006.1"")"
"Cryptophasa sp. ANIC30 voucher CCDB-15737-D02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cryptophasa sp. ANIC30,486,486,95%,1e-132,89.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF400734.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GP51B9F016"",""KF400734.1"")"
"Maroga sp. ANIC1 voucher 11ANIC-11092 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Maroga sp. ANIC1,486,486,95%,1e-132,89.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF400222.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GP51B9F016"",""KF400222.1"")"
"Garrha costimacula voucher CCDB-15768-H08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Garrha costimacula,486,486,95%,1e-132,89.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF396746.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GP51B9F016"",""KF396746.1"")"
"Cryptophasa sp. ANIC30 voucher 11ANIC-11336 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cryptophasa sp. ANIC30,486,486,95%,1e-132,89.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF396138.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GP51B9F016"",""KF396138.1"")"
