Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Agriopis marginaria voucher BC ZSM Lep 21142 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriopis marginaria,617,617,100%,4e-172,93.35,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ601032.1?report=genbank&log$=nucltop&blast_rank=11&RID=8GPBDEPP013"",""HQ601032.1"")"
"Agriopis marginaria voucher BC ZSM Lep 20869 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriopis marginaria,617,617,100%,4e-172,93.35,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU687900.1?report=genbank&log$=nucltop&blast_rank=12&RID=8GPBDEPP013"",""GU687900.1"")"
"Agriopis marginaria voucher BC ZSM Lep 54538 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriopis marginaria,612,612,100%,2e-170,93.11,607,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045479.1?report=genbank&log$=nucltop&blast_rank=13&RID=8GPBDEPP013"",""KX045479.1"")"
"Agriopis marginaria voucher BC ZSM Lep 34898 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriopis marginaria,612,612,100%,2e-170,93.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM914326.1?report=genbank&log$=nucltop&blast_rank=14&RID=8GPBDEPP013"",""HM914326.1"")"
"Agriopis marginaria voucher BC ZSM Lep 41556 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriopis marginaria,606,606,100%,1e-168,92.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ958257.1?report=genbank&log$=nucltop&blast_rank=15&RID=8GPBDEPP013"",""HQ958257.1"")"
"Agriopis marginaria voucher NS32 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Agriopis marginaria,584,584,95%,4e-162,93.05,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU580753.1?report=genbank&log$=nucltop&blast_rank=16&RID=8GPBDEPP013"",""GU580753.1"")"
"Peribatodes perversaria voucher BMB Lep 00163 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes perversaria,579,579,100%,2e-160,91.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN268307.1?report=genbank&log$=nucltop&blast_rank=17&RID=8GPBDEPP013"",""JN268307.1"")"
"Diplurodes semicircularis voucher RMNH.INS.14459 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Diplurodes semicircularis,579,579,100%,2e-160,91.69,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU662623.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GPBDEPP013"",""GU662623.1"")"
"Agriopis marginaria voucher BC ZSM Lep 14275 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriopis marginaria,575,575,93%,3e-159,93.16,610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX071831.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GPBDEPP013"",""KX071831.1"")"
"Agriopis marginaria voucher BC AL Geo 00374 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriopis marginaria,575,575,93%,3e-159,93.16,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX071815.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GPBDEPP013"",""KX071815.1"")"
"Arichanna melanaria isolate SS130722.483 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,573,573,100%,1e-158,91.45,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052818.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GPBDEPP013"",""MF052818.1"")"
"Peribatodes rhomboidaria voucher BC ZSM Lep 20314 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes rhomboidaria,573,573,100%,1e-158,91.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX070849.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GPBDEPP013"",""KX070849.1"")"
"Peribatodes perversaria voucher GF Lep 0002 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes perversaria,573,573,100%,1e-158,91.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046690.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GPBDEPP013"",""KX046690.1"")"
"Agriopis marginaria voucher BC ZSM Lep 41559 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriopis marginaria,573,573,94%,1e-158,92.75,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX041131.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GPBDEPP013"",""KX041131.1"")"
"Lepidoptera sp. LC01113 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. LC01113,573,573,93%,1e-158,93.15,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ129160.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GPBDEPP013"",""MZ129160.1"")"
"Peribatodes abstersaria voucher BMB Lep 00150 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes abstersaria,573,573,100%,1e-158,91.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN268296.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GPBDEPP013"",""JN268296.1"")"
"Peribatodes perversaria voucher BMB Lep 00149 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes perversaria,573,573,100%,1e-158,91.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN268295.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GPBDEPP013"",""JN268295.1"")"
"Arichanna sinica voucher 14444 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial",Arichanna sinica,571,571,99%,3e-158,91.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX951579.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GPBDEPP013"",""KX951579.1"")"
"Diplurodes semicircularis voucher RMNH.INS.14460 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Diplurodes semicircularis,571,571,86%,3e-158,95.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU662624.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GPBDEPP013"",""GU662624.1"")"
"Lepidoptera sp. LC00595 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. LC00595,569,569,93%,1e-157,92.91,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ129107.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GPBDEPP013"",""MZ129107.1"")"
"Arichanna melanaria isolate WLS130803.259 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,678,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF055221.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GPBDEPP013"",""MF055221.1"")"
"Arichanna melanaria isolate WLS130803.016 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF055026.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GPBDEPP013"",""MF055026.1"")"
"Arichanna melanaria isolate WLS130721.109 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,669,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF054517.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GPBDEPP013"",""MF054517.1"")"
"Arichanna melanaria isolate WLS110821.005 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF054305.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GPBDEPP013"",""MF054305.1"")"
"Arichanna melanaria isolate SS130805.262 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF053165.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GPBDEPP013"",""MF053165.1"")"
"Arichanna melanaria isolate SS130805.224 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF053137.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GPBDEPP013"",""MF053137.1"")"
"Arichanna melanaria isolate SS130805.049 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF053053.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GPBDEPP013"",""MF053053.1"")"
"Arichanna melanaria isolate SS130805.001 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF053039.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GPBDEPP013"",""MF053039.1"")"
"Arichanna melanaria isolate SS130722.505 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052833.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GPBDEPP013"",""MF052833.1"")"
"Arichanna melanaria isolate SS130722.497 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052828.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GPBDEPP013"",""MF052828.1"")"
"Arichanna melanaria isolate SS130722.494 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052825.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GPBDEPP013"",""MF052825.1"")"
"Arichanna melanaria isolate SS130722.430 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052795.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GPBDEPP013"",""MF052795.1"")"
"Arichanna melanaria isolate SS130722.356 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,642,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052752.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GPBDEPP013"",""MF052752.1"")"
"Arichanna melanaria isolate SS130722.309 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,642,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052723.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GPBDEPP013"",""MF052723.1"")"
"Arichanna melanaria isolate SS130722.240 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052687.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GPBDEPP013"",""MF052687.1"")"
"Arichanna melanaria isolate SS130722.232 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052682.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GPBDEPP013"",""MF052682.1"")"
"Arichanna melanaria isolate SS130722.122 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,642,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052612.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GPBDEPP013"",""MF052612.1"")"
"Arichanna melanaria isolate SS130722.031 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052537.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GPBDEPP013"",""MF052537.1"")"
"Arichanna melanaria isolate SS100718.306 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,678,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF051656.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GPBDEPP013"",""MF051656.1"")"
"Arichanna melanaria isolate DLS110722.275 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF050181.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GPBDEPP013"",""MF050181.1"")"
"Arichanna melanaria isolate DLS110722.085 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF050031.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GPBDEPP013"",""MF050031.1"")"
"Arichanna melanaria isolate DLS110722.060 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF050011.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GPBDEPP013"",""MF050011.1"")"
"Arichanna melanaria isolate BHS100704.054 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,663,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF049590.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GPBDEPP013"",""MF049590.1"")"
"Geometridae sp. Lep5440 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Geometridae sp. Lep5440,568,568,100%,5e-157,91.21,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN132468.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GPBDEPP013"",""MN132468.1"")"
"Geometridae sp. Lep1645 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Geometridae sp. Lep1645,568,568,100%,5e-157,91.21,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN131644.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GPBDEPP013"",""MN131644.1"")"
"Peribatodes perversaria voucher TTEU016 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Peribatodes perversaria,568,568,100%,5e-157,91.21,1475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK739455.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GPBDEPP013"",""MK739455.1"")"
"Arichanna leucocirra voucher IOZ_LEP_M_23033 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna leucocirra,568,568,100%,5e-157,91.21,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG680476.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GPBDEPP013"",""MG680476.1"")"
"Arichanna leucocirra voucher IOZ_LEP_M_23032 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna leucocirra,568,568,100%,5e-157,91.21,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG680475.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GPBDEPP013"",""MG680475.1"")"
"Arichanna flavinigra voucher IOZ_LEP_M_20920 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna flavinigra,568,568,87%,5e-157,94.78,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG680465.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GPBDEPP013"",""MG680465.1"")"
"Arichanna flavinigra voucher IOZ_LEP_M_20919 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna flavinigra,568,568,87%,5e-157,94.78,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG680464.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GPBDEPP013"",""MG680464.1"")"
"Arichanna perimelaina voucher 01872 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna perimelaina,568,568,100%,5e-157,91.21,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY391906.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GPBDEPP013"",""KY391906.1"")"
"Arichanna perimelaina voucher 01173 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna perimelaina,568,568,100%,5e-157,91.21,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY391887.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GPBDEPP013"",""KY391887.1"")"
"Arichanna melanaria voucher A136 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Arichanna melanaria,568,568,100%,5e-157,91.21,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OK156192.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GPBDEPP013"",""OK156192.1"")"
"Peribatodes abstersaria voucher BMB Lep 00164 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes abstersaria,568,568,100%,5e-157,91.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN268308.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GPBDEPP013"",""JN268308.1"")"
"Peribatodes rhomboidaria voucher BC ZSM Lep 24326 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes rhomboidaria,568,568,100%,5e-157,91.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU687117.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GPBDEPP013"",""GU687117.1"")"
"Peribatodes rhomboidaria voucher BC ZSM Lep 02807 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes rhomboidaria,568,568,100%,5e-157,91.21,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ601488.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GPBDEPP013"",""HQ601488.1"")"
"Peribatodes rhomboidaria voucher BC ZSM Lep 01231 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes rhomboidaria,568,568,100%,5e-157,91.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ601483.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GPBDEPP013"",""HQ601483.1"")"
"Abraxas satoi voucher AYK-04-5402 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Abraxas satoi,566,566,99%,2e-156,91.19,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF522326.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GPBDEPP013"",""KF522326.1"")"
"Abraxas miranda voucher KFIP-Lepi-035 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Abraxas miranda,566,566,99%,2e-156,91.19,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN087399.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GPBDEPP013"",""JN087399.1"")"
"Leucogonia cosmopis voucher 10ANIC-06832 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucogonia cosmopis,566,566,86%,2e-156,94.77,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ950039.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GPBDEPP013"",""HQ950039.1"")"
"Geometridae sp. Lep1897 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Geometridae sp. Lep1897,562,562,100%,2e-155,90.97,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN131712.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GPBDEPP013"",""MN131712.1"")"
"Geometridae sp. Lep0230 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Geometridae sp. Lep0230,562,562,100%,2e-155,90.97,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN131284.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GPBDEPP013"",""MN131284.1"")"
"Arichanna undularia voucher IOZ_LEP_M_17618 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna undularia,562,562,100%,2e-155,90.97,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG680482.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GPBDEPP013"",""MG680482.1"")"
"Arichanna flavomacularia voucher IOZ_LEP_M_14722 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna flavomacularia,562,562,100%,2e-155,90.97,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG680467.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GPBDEPP013"",""MG680467.1"")"
"Arichanna perimelaina voucher 14168 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Arichanna perimelaina,562,562,100%,2e-155,90.97,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY391940.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GPBDEPP013"",""KY391940.1"")"
"Peribatodes rhomboidaria voucher GF Lep 0083 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes rhomboidaria,562,562,100%,2e-155,90.97,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045748.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GPBDEPP013"",""KX045748.1"")"
"Peribatodes rhomboidaria voucher BC ZSM Lep 12635 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes rhomboidaria,562,562,100%,2e-155,90.97,659,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX071820.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GPBDEPP013"",""KX071820.1"")"
"Peribatodes rhomboidaria voucher BC ZSM Lep 12815 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes rhomboidaria,562,562,100%,2e-155,90.97,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX071247.1?report=genbank&log$=nucltop&blast_rank=78&RID=8GPBDEPP013"",""KX071247.1"")"
"Peribatodes rhomboidaria voucher BC ZSM Lep 14296 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Peribatodes rhomboidaria,562,562,100%,2e-155,90.97,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX070960.1?report=genbank&log$=nucltop&blast_rank=79&RID=8GPBDEPP013"",""KX070960.1"")"
