Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Stigmella salicis voucher MM24404 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ607910.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GJEE4XV016"",""MZ607910.1"")"
"Stigmella salicis voucher MM24409 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ607283.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GJEE4XV016"",""MZ607283.1"")"
"Stigmella salicis voucher MM24430 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ607128.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GJEE4XV016"",""MZ607128.1"")"
"Stigmella salicis voucher MM24383 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ606999.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GJEE4XV016"",""MZ606999.1"")"
"Stigmella salicis voucher MM24379 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ606979.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GJEE4XV016"",""MZ606979.1"")"
"Stigmella salicis voucher MM23963 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ606931.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GJEE4XV016"",""MZ606931.1"")"
"Stigmella salicis voucher RMNH.INS.12659 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN988367.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GJEE4XV016"",""JN988367.1"")"
"Stigmella salicis voucher RMNH.INS.12002 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN988365.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GJEE4XV016"",""JN988365.1"")"
"Stigmella myrtillella voucher RMNH.INS.12907 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella myrtillella,573,573,100%,1e-158,91.43,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN988356.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GJEE4XV016"",""JN988356.1"")"
"Stigmella myrtillella voucher RMNH.INS.11436 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella myrtillella,573,573,100%,1e-158,91.43,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN988352.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GJEE4XV016"",""JN988352.1"")"
"Stigmella salicis voucher MM02641 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871647.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GJEE4XV016"",""HM871647.1"")"
"Stigmella myrtillella voucher MM00935 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella myrtillella,573,573,100%,1e-158,91.43,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871268.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GJEE4XV016"",""HM871268.1"")"
"Stigmella salicis voucher MM09384 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874254.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GJEE4XV016"",""HM874254.1"")"
"Stigmella salicis voucher MM09383 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874253.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GJEE4XV016"",""HM874253.1"")"
"Stigmella myrtillella voucher MM06330 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella myrtillella,573,573,100%,1e-158,91.43,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873203.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GJEE4XV016"",""HM873203.1"")"
"Stigmella salicis voucher MM06304 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873188.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GJEE4XV016"",""HM873188.1"")"
"Stigmella salicis voucher MM14191 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875939.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GJEE4XV016"",""HM875939.1"")"
"Stigmella lappovimella voucher RMNH.INS.12680 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella lappovimella,569,569,99%,1e-157,91.35,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN988343.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GJEE4XV016"",""JN988343.1"")"
"Stigmella zelleriella voucher MM14707 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella zelleriella,569,569,99%,1e-157,91.35,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM876232.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GJEE4XV016"",""HM876232.1"")"
"Stigmella salicis voucher MM22073 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.19,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT782603.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GJEE4XV016"",""KT782603.1"")"
"Stigmella populetorum voucher BIOUG01521-D03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella populetorum,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT135406.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GJEE4XV016"",""KT135406.1"")"
"Stigmella salicis voucher MM24432 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ611263.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GJEE4XV016"",""MZ611263.1"")"
"Stigmella salicis voucher MM24400 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ611049.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GJEE4XV016"",""MZ611049.1"")"
"Stigmella salicis voucher MM24352 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610778.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GJEE4XV016"",""MZ610778.1"")"
"Stigmella salicis voucher MM23306 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610743.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GJEE4XV016"",""MZ610743.1"")"
"Stigmella salicis voucher MM24431 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610714.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GJEE4XV016"",""MZ610714.1"")"
"Stigmella salicis voucher MM23178 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610615.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GJEE4XV016"",""MZ610615.1"")"
"Stigmella salicis voucher MM24369 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610467.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GJEE4XV016"",""MZ610467.1"")"
"Stigmella salicis voucher MM24394 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610300.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GJEE4XV016"",""MZ610300.1"")"
"Stigmella salicis voucher MM23780 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609782.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GJEE4XV016"",""MZ609782.1"")"
"Stigmella salicis voucher MM24375 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609675.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GJEE4XV016"",""MZ609675.1"")"
"Stigmella salicis voucher MM24373 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609660.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GJEE4XV016"",""MZ609660.1"")"
"Stigmella salicis voucher MM24395 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609514.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GJEE4XV016"",""MZ609514.1"")"
"Stigmella salicis voucher MM24362 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609494.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GJEE4XV016"",""MZ609494.1"")"
"Stigmella salicis voucher MM24371 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609450.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GJEE4XV016"",""MZ609450.1"")"
"Stigmella salicis voucher MM24370 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609264.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GJEE4XV016"",""MZ609264.1"")"
"Stigmella salicis voucher MM24420 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609077.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GJEE4XV016"",""MZ609077.1"")"
"Stigmella salicis voucher MM24393 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609024.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GJEE4XV016"",""MZ609024.1"")"
"Stigmella salicis voucher MM24377 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608937.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GJEE4XV016"",""MZ608937.1"")"
"Stigmella salicis voucher MM24402 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608918.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GJEE4XV016"",""MZ608918.1"")"
"Stigmella salicis voucher MM24423 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608725.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GJEE4XV016"",""MZ608725.1"")"
"Stigmella salicis voucher MM24433 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608721.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GJEE4XV016"",""MZ608721.1"")"
"Stigmella salicis voucher MM24414 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608711.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GJEE4XV016"",""MZ608711.1"")"
"Stigmella salicis voucher MM24407 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608476.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GJEE4XV016"",""MZ608476.1"")"
"Stigmella salicis voucher MM24391 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608355.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GJEE4XV016"",""MZ608355.1"")"
"Stigmella salicis voucher MM24401 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608324.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GJEE4XV016"",""MZ608324.1"")"
"Stigmella salicis voucher MM24378 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608316.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GJEE4XV016"",""MZ608316.1"")"
"Stigmella salicis voucher MM24421 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608169.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GJEE4XV016"",""MZ608169.1"")"
"Stigmella salicis voucher MM24428 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608167.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GJEE4XV016"",""MZ608167.1"")"
"Stigmella salicis voucher MM24363 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608037.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GJEE4XV016"",""MZ608037.1"")"
"Stigmella salicis voucher MM24406 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608019.1?report=genbank&log$=nucltop&blast_rank=78&RID=8GJEE4XV016"",""MZ608019.1"")"
"Stigmella salicis voucher MM24392 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ607693.1?report=genbank&log$=nucltop&blast_rank=79&RID=8GJEE4XV016"",""MZ607693.1"")"
"Stigmella salicis cluster sp. 2 TR-2021a voucher MM24382 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis cluster sp. 2 TR-2021a,568,568,100%,5e-157,91.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ607566.1?report=genbank&log$=nucltop&blast_rank=80&RID=8GJEE4XV016"",""MZ607566.1"")"
