Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Lathronympha strigana genome assembly, chromosome: 23",Lathronympha strigana,560,1121,100%,8e-155,90.91,12868000,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX421924.1?report=genbank&log$=nucltop&blast_rank=11&RID=8GMN8PEH013"",""OX421924.1"")"
"Grapholitini sp. JB6 voucher USNM:ENT:00676829 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholitini sp. JB6,558,558,100%,3e-154,90.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592418.1?report=genbank&log$=nucltop&blast_rank=12&RID=8GMN8PEH013"",""KJ592418.1"")"
"Eriosocia guttifera voucher SG-BCISP-6122 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eriosocia guttifera,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK767240.1?report=genbank&log$=nucltop&blast_rank=13&RID=8GMN8PEH013"",""MK767240.1"")"
"Lathronympha strigana voucher BC ZSM Lep 64408 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,556,556,100%,1e-153,90.67,601,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046078.1?report=genbank&log$=nucltop&blast_rank=14&RID=8GMN8PEH013"",""KX046078.1"")"
"Lathronympha strigana voucher BC ZSM Lep 50837 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,556,556,100%,1e-153,90.67,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX040228.1?report=genbank&log$=nucltop&blast_rank=15&RID=8GMN8PEH013"",""KX040228.1"")"
"Lathronympha strigana voucher MM26717 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706454.1?report=genbank&log$=nucltop&blast_rank=16&RID=8GMN8PEH013"",""OQ706454.1"")"
"Lathronympha strigana genome assembly, organelle: mitochondrion",Lathronympha strigana,556,556,100%,1e-153,90.67,16678,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX421929.1?report=genbank&log$=nucltop&blast_rank=17&RID=8GMN8PEH013"",""OX421929.1"")"
"Cydia connara voucher USNM:ENT:00676792 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia connara,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592285.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GMN8PEH013"",""KJ592285.1"")"
"Lathronympha strigana voucher TLMF Lep 00817 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968193.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GMN8PEH013"",""HQ968193.1"")"
"Lathronympha strigana voucher BC ZSM Lep 37547 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955596.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GMN8PEH013"",""HQ955596.1"")"
"Lathronympha strigana voucher BC ZSM Lep 38102 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ563702.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GMN8PEH013"",""HQ563702.1"")"
"Lathronympha strigana voucher TLMF Lep 12537 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572836.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GMN8PEH013"",""KM572836.1"")"
"Lathronympha strigana voucher TLMF Lep 00531 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381375.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GMN8PEH013"",""HM381375.1"")"
"Lathronympha strigana voucher BC ZSM Lep 27078 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU707106.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GMN8PEH013"",""GU707106.1"")"
"Grapholitini sp. JB6 voucher USNM:ENT:00676831 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholitini sp. JB6,551,551,100%,5e-152,90.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592212.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GMN8PEH013"",""KJ592212.1"")"
"Grapholitini sp. JB6 voucher USNM:ENT:00676828 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholitini sp. JB6,549,549,100%,2e-151,90.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592164.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GMN8PEH013"",""KJ592164.1"")"
"Stenentoma sorindeiae voucher USNM:ENT:00808091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenentoma sorindeiae,547,547,100%,6e-151,90.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592155.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GMN8PEH013"",""KJ592155.1"")"
"Thylacogaster garcinivora voucher USNM:ENT:00676808 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Thylacogaster garcinivora,545,545,100%,2e-150,90.19,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592084.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GMN8PEH013"",""KJ592084.1"")"
"Stenentoma sorindeiae voucher USNM:ENT:00676801 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenentoma sorindeiae,545,545,100%,2e-150,90.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592056.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GMN8PEH013"",""KJ592056.1"")"
"Lepidoptera sp. BOLD:AAA4044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4044,545,545,100%,2e-150,90.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696974.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GMN8PEH013"",""GU696974.1"")"
"Thylacogaster sp. DL14M1-0069 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Thylacogaster sp. DL14M1-0069,540,540,100%,1e-148,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH416811.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GMN8PEH013"",""MH416811.1"")"
"Stenentoma sp. KLM Lep 02294 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenentoma sp. KLM Lep 02294,540,540,100%,1e-148,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH416700.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GMN8PEH013"",""MH416700.1"")"
"Thylacogaster sp. DL14AM1-0046 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Thylacogaster sp. DL14AM1-0046,540,540,100%,1e-148,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH416336.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GMN8PEH013"",""MH416336.1"")"
"Grapholita caecana voucher MM26708 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita caecana,540,540,100%,1e-148,90.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706400.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GMN8PEH013"",""OQ706400.1"")"
"Grapholita caecana voucher MM17306 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita caecana,540,540,100%,1e-148,90.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF853768.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GMN8PEH013"",""JF853768.1"")"
"Grapholita edwardsiana voucher BIOUG<CAN>:AVBC 373-10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita edwardsiana,540,540,100%,1e-148,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF852806.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GMN8PEH013"",""JF852806.1"")"
"Cydia nigricana voucher BIOUG<CAN>:MDOK-2181 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia nigricana,540,540,100%,1e-148,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800998.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GMN8PEH013"",""GU800998.1"")"
"Grapholita caecana voucher TLMF Lep 00123 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita caecana,540,540,100%,1e-148,90.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM432298.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GMN8PEH013"",""HM432298.1"")"
"Lepidoptera sp. BOLD:AAA4044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4044,540,540,100%,1e-148,90.02,625,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU697435.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GMN8PEH013"",""GU697435.1"")"
"Lepidoptera sp. BOLD:AAA4044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4044,540,540,100%,1e-148,90.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696281.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GMN8PEH013"",""GU696281.1"")"
"Lepidoptera sp. BOLD:AAA4044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4044,540,540,100%,1e-148,90.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696851.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GMN8PEH013"",""GU696851.1"")"
"Lepidoptera sp. BOLD:AAA4044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4044,540,540,100%,1e-148,90.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696325.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GMN8PEH013"",""GU696325.1"")"
"Lepidoptera sp. BOLD:AAA4044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4044,540,540,100%,1e-148,90.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696739.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GMN8PEH013"",""GU696739.1"")"
"Grapholita caecana voucher TLMF Lep 14818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita caecana,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253317.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GMN8PEH013"",""KP253317.1"")"
"Holocola sp. ANIC40 voucher 11ANIC-12676 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Holocola sp. ANIC40,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF404351.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GMN8PEH013"",""KF404351.1"")"
"Grapholita edwardsiana voucher BIOUG<CAN>:AVBC 372-10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita edwardsiana,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF852805.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GMN8PEH013"",""JF852805.1"")"
"Lepidoptera sp. BOLD:AAA4044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4044,534,534,100%,5e-147,89.79,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696997.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GMN8PEH013"",""GU696997.1"")"
"Lepidoptera sp. BOLD:AAA4044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4044,534,534,100%,5e-147,89.79,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU697504.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GMN8PEH013"",""GU697504.1"")"
"Lepidoptera sp. BOLD:AAA4044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4044,534,534,100%,5e-147,89.79,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696336.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GMN8PEH013"",""GU696336.1"")"
"Pammene rhediella voucher MM26691 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pammene rhediella,532,532,99%,2e-146,89.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706403.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GMN8PEH013"",""OQ706403.1"")"
"Holocola thalassinana voucher 11ANIC-12695 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Holocola thalassinana,531,531,100%,6e-146,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF404471.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GMN8PEH013"",""KF404471.1"")"
"Grapholita interstinctana voucher USNMENT.01480332 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita interstinctana,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706473.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GMN8PEH013"",""OQ706473.1"")"
"Hedya sp. BBLPA616-10 voucher BIOUG<CAN>:10BBCLP-0616 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hedya sp. BBLPA616-10,529,529,100%,2e-145,89.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF841648.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GMN8PEH013"",""JF841648.1"")"
"Pammene medioalbana voucher BIOUG<CAN>:MDOK-3942 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pammene medioalbana,529,529,100%,2e-145,89.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ989609.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GMN8PEH013"",""HQ989609.1"")"
"Grapholita coronillana voucher BC ZSM Lep 23322 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita coronillana,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM376278.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GMN8PEH013"",""HM376278.1"")"
"Lathronympha strigana voucher MM05266 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,527,527,93%,8e-145,91.03,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872739.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GMN8PEH013"",""HM872739.1"")"
"Pammene rhediella voucher MM03890 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pammene rhediella,527,527,99%,8e-145,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872206.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GMN8PEH013"",""HM872206.1"")"
"Namasia monitrix voucher USNMENT.01480343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Namasia monitrix,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706445.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GMN8PEH013"",""OQ706445.1"")"
"Neonamasia cryptica voucher TMG913 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Neonamasia cryptica,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL804612.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GMN8PEH013"",""OL804612.1"")"
"Namasia monitrix voucher TMG916 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Namasia monitrix,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL804611.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GMN8PEH013"",""OL804611.1"")"
"Eucosmocydia monitrix voucher USNM:ENT:00676813 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Namasia monitrix,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592253.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GMN8PEH013"",""KJ592253.1"")"
"Parapammene sp. ANIC3 voucher 11ANIC-13002 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parapammene sp. ANIC3,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF406035.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GMN8PEH013"",""KF406035.1"")"
"Parapammene sp. ANIC3 voucher 11ANIC-13000 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parapammene sp. ANIC3,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF397634.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GMN8PEH013"",""KF397634.1"")"
"Holocola thalassinana voucher 11ANIC-12669 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Holocola thalassinana,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF396996.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GMN8PEH013"",""KF396996.1"")"
"Parapammene sp. ANIC3 voucher 11ANIC-12999 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Parapammene sp. ANIC3,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF395551.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GMN8PEH013"",""KF395551.1"")"
"Bactrocera dorsalis isolate GYXW-6 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Bactrocera dorsalis,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN369852.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GMN8PEH013"",""MN369852.1"")"
"Bactrocera dorsalis isolate QNCS-55 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Bactrocera dorsalis,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN369820.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GMN8PEH013"",""MN369820.1"")"
"Cydia sp. BOLD:AAU2217 voucher USNM ENT 00719423 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia sp. BOLD:AAU2217,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN274911.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GMN8PEH013"",""JN274911.1"")"
"Grapholita sp. BBLPA778-10 voucher BIOUG<CAN>:10BBCLP-0778 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita sp. BBLPA778-10,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF841797.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GMN8PEH013"",""JF841797.1"")"
"Pammene medioalbana voucher BIOUG<CAN>:MDOK-3944 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pammene medioalbana,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ989611.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GMN8PEH013"",""HQ989611.1"")"
"Cydia lacustrina voucher BIOUG<CAN>:MDOK-1151 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia lacustrina,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800597.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GMN8PEH013"",""GU800597.1"")"
"Eucosma aspidiscana voucher MM11027 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,523,523,100%,1e-143,89.26,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874939.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GMN8PEH013"",""HM874939.1"")"
"Pammene medioalbana voucher BIOUG<CAN>:MDOK-2090 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pammene medioalbana,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM377795.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GMN8PEH013"",""HM377795.1"")"
"Grapholita coronillana voucher BC ZSM Lep 23323 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita coronillana,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM391753.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GMN8PEH013"",""HM391753.1"")"
"Cydia membrosa voucher JWB-05-0042 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia membrosa,520,520,100%,1e-142,89.02,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF492312.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GMN8PEH013"",""KF492312.1"")"
"Thaumatotibia batrachopa voucher DL14M1-0087 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Thaumatotibia batrachopa,518,518,100%,5e-142,89.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH417044.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GMN8PEH013"",""MH417044.1"")"
"Thaumatotibia batrachopa voucher DL14AM1-0044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Thaumatotibia batrachopa,518,518,100%,5e-142,89.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH415717.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GMN8PEH013"",""MH415717.1"")"
