Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Illidgea sp. ANIC20 voucher 11ANIC-09206 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Illidgea sp. ANIC20,540,540,99%,1e-148,90.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF397324.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GP03A6U016"",""KF397324.1"")"
"Cryptophasa molaris voucher 11ANIC-11273 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cryptophasa molaris,536,536,100%,1e-147,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF399353.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GP03A6U016"",""KF399353.1"")"
"Datana contracta voucher 11-NCCC-878 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana contracta,534,534,99%,5e-147,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103449.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GP03A6U016"",""MF103449.1"")"
"Datana contracta voucher 11-NCCC-925 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana contracta,534,534,99%,5e-147,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF102990.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GP03A6U016"",""MF102990.1"")"
"Datana contracta voucher 11-MISC-718 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana contracta,534,534,99%,5e-147,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF102973.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GP03A6U016"",""MF102973.1"")"
"Datana integerrima voucher 08MZPP-115 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,534,534,99%,5e-147,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ378886.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GP03A6U016"",""KJ378886.1"")"
"Lichenaula sp. ANIC10 voucher CCDB-15743-H07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula sp. ANIC10,534,534,99%,5e-147,89.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF405287.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GP03A6U016"",""KF405287.1"")"
"Lichenaula sp. ANIC10 voucher CCDB-15743-H06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula sp. ANIC10,534,534,99%,5e-147,89.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF405264.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GP03A6U016"",""KF405264.1"")"
"Illidgea sp. ANIC20 voucher 11ANIC-09217 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Illidgea sp. ANIC20,534,534,99%,5e-147,89.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF399242.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GP03A6U016"",""KF399242.1"")"
"Lichenaula sp. ANIC10 voucher 11ANIC-09277 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula sp. ANIC10,534,534,99%,5e-147,89.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF397044.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GP03A6U016"",""KF397044.1"")"
"Cyana sp. BOLD:AAG6348 voucher TDGAB-0830 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cyana sp. BOLD:AAG6348,534,534,99%,5e-147,89.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM892359.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GP03A6U016"",""HM892359.1"")"
"Datana contracta voucher BIOUG<CAN>:09BBLEP-04741 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana contracta,534,534,99%,5e-147,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU694306.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GP03A6U016"",""GU694306.1"")"
"Lichenaula sp. 11ANIC-09157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula sp. 11ANIC-09157,531,531,100%,6e-146,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF404875.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GP03A6U016"",""KF404875.1"")"
"Illidgea sp. ANIC4 voucher CCDB-15750-G01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Illidgea sp. ANIC4,531,531,100%,6e-146,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF403061.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GP03A6U016"",""KF403061.1"")"
"Lichenaula sp. ANIC25 voucher CCDB-15742-H08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula sp. ANIC25,531,531,100%,6e-146,89.71,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF400624.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GP03A6U016"",""KF400624.1"")"
"Lichenaula sp. CCDB-15745-D12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula sp. CCDB-15745-D12,531,531,100%,6e-146,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF400558.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GP03A6U016"",""KF400558.1"")"
"Lichenaula sp. CCDB-15745-D11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula sp. CCDB-15745-D11,531,531,100%,6e-146,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF398578.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GP03A6U016"",""KF398578.1"")"
"Datana contracta voucher CNCLEP00102112 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana contracta,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103651.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GP03A6U016"",""MF103651.1"")"
"Datana integerrima voucher 06-SUSA-0255 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103476.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GP03A6U016"",""MF103476.1"")"
"Datana contracta voucher 11-NCCC-879 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana contracta,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103452.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GP03A6U016"",""MF103452.1"")"
"Datana drexelii voucher CNCLEP00117783 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana drexelii,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103365.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GP03A6U016"",""MF103365.1"")"
"Datana contracta voucher 11-MISC-714 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana contracta,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103264.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GP03A6U016"",""MF103264.1"")"
"Datana contracta voucher 11-MISC-713 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana contracta,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF102978.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GP03A6U016"",""MF102978.1"")"
"Datana drexelii voucher 11-MISC-703 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana drexelii,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF102903.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GP03A6U016"",""MF102903.1"")"
"Datana drexelii voucher DH012289 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana drexelii,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ375940.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GP03A6U016"",""KJ375940.1"")"
"Illidgea sp. ANIC20 voucher 11ANIC-09216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Illidgea sp. ANIC20,529,529,99%,2e-145,89.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF396892.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GP03A6U016"",""KF396892.1"")"
"Datana integerrima voucher BIOUG<CAN>:CMAZ-0502 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF846907.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GP03A6U016"",""JF846907.1"")"
"Lygephila pastinum voucher BC ZSM Lep 21216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lygephila pastinum,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF415802.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GP03A6U016"",""JF415802.1"")"
"Datana drexelii voucher 10-NCCC-201 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana drexelii,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ988117.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GP03A6U016"",""HQ988117.1"")"
"Datana contracta voucher CNCLEP 69830 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana contracta,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ970998.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GP03A6U016"",""HQ970998.1"")"
"Cyana sp. BOLD:AAG6348 voucher TDGAB-2339 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cyana sp. BOLD:AAG6348,529,529,99%,2e-145,89.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM893734.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GP03A6U016"",""HM893734.1"")"
"Cyana sp. BOLD:AAG6348 voucher TDGAB-0517 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cyana sp. BOLD:AAG6348,529,529,99%,2e-145,89.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM892058.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GP03A6U016"",""HM892058.1"")"
"Datana integerrima voucher BIOUG<CAN>:2005-ONT-549 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU438834.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GP03A6U016"",""GU438834.1"")"
"Cyana sp. BOLD:AAG6348 voucher TDGAB-0560 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cyana sp. BOLD:AAG6348,529,529,99%,2e-145,89.69,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM892101.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GP03A6U016"",""HM892101.1"")"
"Datana integerrima voucher BIOUG<CAN>:MDOK-2055 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,529,529,99%,2e-145,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800054.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GP03A6U016"",""GU800054.1"")"
"Lichenaula sp. ANIC178 voucher CCDB-15749-A04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula sp. ANIC178,525,525,100%,3e-144,89.50,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF404977.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GP03A6U016"",""KF404977.1"")"
"Illidgea sp. ANIC23 voucher 11ANIC-09228 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Illidgea sp. ANIC23,525,525,100%,3e-144,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF401790.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GP03A6U016"",""KF401790.1"")"
"Illidgea sp. ANIC4 voucher 11ANIC-09155 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Illidgea sp. ANIC4,525,525,100%,3e-144,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF400833.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GP03A6U016"",""KF400833.1"")"
"Illidgea sp. ANIC4 voucher 11ANIC-09140 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Illidgea sp. ANIC4,525,525,100%,3e-144,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF400395.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GP03A6U016"",""KF400395.1"")"
"Datana drexelii voucher AM-93-0431 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana drexelii,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103624.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GP03A6U016"",""MF103624.1"")"
"Datana integerrima voucher CNCLEP 73819 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103603.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GP03A6U016"",""MF103603.1"")"
"Datana integerrima voucher 06-FLOR-0751 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,523,523,99%,1e-143,89.47,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103596.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GP03A6U016"",""MF103596.1"")"
"Datana integerrima voucher 11-NCCC-926 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103501.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GP03A6U016"",""MF103501.1"")"
"Datana drexelii voucher BGS03394 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana drexelii,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103366.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GP03A6U016"",""MF103366.1"")"
"Datana integerrima voucher 06-FLOR-0750 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103332.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GP03A6U016"",""MF103332.1"")"
"Datana integerrima voucher 06-FLOR-0728 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF103051.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GP03A6U016"",""MF103051.1"")"
"Datana drexelii voucher 11-MISC-711 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana drexelii,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF102993.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GP03A6U016"",""MF102993.1"")"
"Datana integerrima voucher 11-NCCC-883 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF102991.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GP03A6U016"",""MF102991.1"")"
"Datana integerrima voucher 06-FLOR-0726 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana integerrima,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF102947.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GP03A6U016"",""MF102947.1"")"
"Lichenaula onychodes voucher 11ANIC-09188 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula onychodes,523,523,99%,1e-143,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF404669.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GP03A6U016"",""KF404669.1"")"
"Datana drexelii voucher 10-NCCC-200 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Datana drexelii,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ988116.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GP03A6U016"",""HQ988116.1"")"
"Cyana sp. BOLD:AAG6348 voucher TDGAB-2174 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cyana sp. BOLD:AAG6348,523,523,99%,1e-143,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ992021.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GP03A6U016"",""HQ992021.1"")"
"Lygephila pastinum voucher MM05092 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Lygephila pastinum,523,523,99%,1e-143,89.47,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU828711.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GP03A6U016"",""GU828711.1"")"
"Lygephila pastinum voucher MM01121 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lygephila pastinum,523,523,99%,1e-143,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM396498.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GP03A6U016"",""HM396498.1"")"
"Thyrocopa indecora isolate 07b00 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Thyrocopa indecora,523,523,99%,1e-143,89.45,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FJ845555.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GP03A6U016"",""FJ845555.1"")"
"Stenomatinae sp. voucher BIOUG24806-H11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenomatinae sp.,520,520,100%,1e-142,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM555715.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GP03A6U016"",""OM555715.1"")"
"Oxytenis modestia voucher DRSALG_041 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oxytenis modestia,520,520,100%,1e-142,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK612362.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GP03A6U016"",""MK612362.1"")"
"Oxytenis modestia voucher DRSALG_038 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oxytenis modestia,520,520,100%,1e-142,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK612361.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GP03A6U016"",""MK612361.1"")"
"Oxytenis modestia voucher DRSALG_039 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oxytenis modestia,520,520,100%,1e-142,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK612360.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GP03A6U016"",""MK612360.1"")"
"Oxytenis modestia voucher DRSALG_040 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oxytenis modestia,520,520,100%,1e-142,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK612359.1?report=genbank&log$=nucltop&blast_rank=78&RID=8GP03A6U016"",""MK612359.1"")"
"Tolpia conscitulana voucher 10ANIC-05946 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Tolpia conscitulana,520,520,100%,1e-142,89.23,604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF388270.1?report=genbank&log$=nucltop&blast_rank=79&RID=8GP03A6U016"",""KF388270.1"")"
