Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Acosmeryx naga voucher NSMK-IN-170210925 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Acosmeryx naga,501,501,100%,5e-137,88.28,682,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL663639.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GPBDEPP013"",""OL663639.1"")"
"Ypsolopha yasudai voucher JCS-06-0147 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha yasudai,501,501,100%,5e-137,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF523861.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GPBDEPP013"",""KF523861.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-02091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,501,501,100%,5e-137,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC182157.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GPBDEPP013"",""KC182157.1"")"
"Macrobathra sp. ANIC18 voucher 11ANIC-13244 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macrobathra sp. ANIC18,501,501,100%,5e-137,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF393999.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GPBDEPP013"",""KF393999.1"")"
"Sclerocris sp. ANIC11 voucher CCDB-15827-C07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sclerocris sp. ANIC11,501,501,100%,5e-137,88.31,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF396985.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GPBDEPP013"",""KF396985.1"")"
"Pentateucha stueningi voucher BC-Hax0717 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pentateucha stueningi,501,501,100%,5e-137,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN678350.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GPBDEPP013"",""JN678350.1"")"
"Lepidoptera sp. BOLD:AAA0363 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA0363,501,501,100%,5e-137,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM409286.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GPBDEPP013"",""HM409286.1"")"
"Lepidoptera sp. BOLD:AAA0898 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA0898,501,501,100%,5e-137,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU698169.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GPBDEPP013"",""GU698169.1"")"
"Hyponephele davendra fergana voucher 2005-LOWA-370 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cercyonis davendra fergana,501,501,100%,5e-137,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FJ663614.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GPBDEPP013"",""FJ663614.1"")"
"Ypsolopha nemorella voucher TLMF Lep 06470 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha nemorella,499,499,99%,2e-136,88.25,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG522417.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GPBDEPP013"",""MG522417.1"")"
"Ypsolopha nemorella voucher TLMF Lep 12084 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha nemorella,499,499,99%,2e-136,88.25,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG521982.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GPBDEPP013"",""MG521982.1"")"
"Yponomeuta padellus voucher NHMO-07025 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Yponomeuta padella,499,499,99%,2e-136,88.25,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049060.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GPBDEPP013"",""KX049060.1"")"
"Yponomeuta rorrellus voucher KBE-07030 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Yponomeuta rorrellus,499,499,99%,2e-136,88.25,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047105.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GPBDEPP013"",""KX047105.1"")"
"Yponomeuta rorrellus voucher MM24744 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Yponomeuta rorrellus,499,499,99%,2e-136,88.25,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610264.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GPBDEPP013"",""MZ610264.1"")"
"Ypsolopha nigrimaculata voucher JCS-06-0102 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha nigrimaculata,499,499,99%,2e-136,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF523859.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GPBDEPP013"",""KF523859.1"")"
"Macaria sp. BOLD:AAE0918 voucher ID 22672 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macaria sp. BOLD:AAE0918,499,499,99%,2e-136,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX150514.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GPBDEPP013"",""JX150514.1"")"
"Lepidoptera sp. BOLD:AAE4873 voucher MM06416 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAE4873,499,499,99%,2e-136,88.25,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ963160.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GPBDEPP013"",""HQ963160.1"")"
"Yponomeuta rorrellus voucher BC ZSM Lep 28999 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Yponomeuta rorrellus,499,499,99%,2e-136,88.25,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955543.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GPBDEPP013"",""HQ955543.1"")"
"Macaria sp. BOLD:AAE0918 voucher ID 17724 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macaria sp. BOLD:AAE0918,499,499,99%,2e-136,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM425234.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GPBDEPP013"",""HM425234.1"")"
"Macaria sp. BOLD:AAE0918 voucher ID 17513 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macaria sp. BOLD:AAE0918,499,499,99%,2e-136,88.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM425037.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GPBDEPP013"",""HM425037.1"")"
"Yponomeuta padellus voucher FSb470 cytochrome oxidase subunit I (COI) gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II (COII) gene, complete cds; mitochondrial",Yponomeuta padella,499,499,99%,2e-136,88.25,2294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ792582.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GPBDEPP013"",""DQ792582.1"")"
"Acosmeryx naga isolate WLS110721.405 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Acosmeryx naga,496,496,100%,2e-135,88.04,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF054131.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GPBDEPP013"",""MF054131.1"")"
"Paracolax tristalis isolate SS130722.745 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Paracolax tristalis,496,496,100%,2e-135,88.10,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052962.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GPBDEPP013"",""MF052962.1"")"
"Laodamia faecella isolate SS130722.697 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Laodamia faecella,496,496,100%,2e-135,88.10,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052941.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GPBDEPP013"",""MF052941.1"")"
"Acosmeryx naga isolate SS110702.013 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Acosmeryx naga,496,496,100%,2e-135,88.04,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF051741.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GPBDEPP013"",""MF051741.1"")"
"Sciota shantungella isolate JG110802.290 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Sciota shantungella,496,496,100%,2e-135,88.10,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF050792.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GPBDEPP013"",""MF050792.1"")"
"Sciota fumella isolate DLS110722.425 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Sciota fumella,496,496,100%,2e-135,88.10,663,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF050287.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GPBDEPP013"",""MF050287.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-03547 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,496,496,100%,2e-135,88.04,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX862227.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GPBDEPP013"",""KX862227.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-03549 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,496,496,100%,2e-135,88.04,609,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX860344.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GPBDEPP013"",""KX860344.1"")"
"Zeuzera sp. PK02 voucher NIBGE MOT-02930 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zeuzera sp. PK02,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX860327.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GPBDEPP013"",""KX860327.1"")"
"Geometridae sp. voucher BC-MNHN0519 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Geometridae sp.,496,496,100%,2e-135,88.07,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL670924.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GPBDEPP013"",""OL670924.1"")"
"Zeuzera coffeae isolate PZLS8 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862852.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GPBDEPP013"",""ON862852.1"")"
"Zeuzera coffeae isolate PZLS7 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862851.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GPBDEPP013"",""ON862851.1"")"
"Zeuzera coffeae isolate PZLS5 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862849.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GPBDEPP013"",""ON862849.1"")"
"Zeuzera coffeae isolate PZLS4 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862848.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GPBDEPP013"",""ON862848.1"")"
"Zeuzera coffeae isolate PZLS2 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862846.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GPBDEPP013"",""ON862846.1"")"
"Zeuzera coffeae isolate PZJH13 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862822.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GPBDEPP013"",""ON862822.1"")"
"Zeuzera coffeae isolate PZJD3 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862802.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GPBDEPP013"",""ON862802.1"")"
"Zeuzera coffeae isolate PZGY5 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862762.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GPBDEPP013"",""ON862762.1"")"
"Zeuzera coffeae isolate PZGY4 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862761.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GPBDEPP013"",""ON862761.1"")"
"Zeuzera coffeae isolate PZGY3 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862760.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GPBDEPP013"",""ON862760.1"")"
"Zeuzera coffeae isolate PZCZ5 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862752.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GPBDEPP013"",""ON862752.1"")"
"Zeuzera coffeae isolate PZCZ2 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zeuzera coffeae,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/ON862749.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GPBDEPP013"",""ON862749.1"")"
"Ypsolopha sequella genome assembly, organelle: mitochondrion",Ypsolopha sequella,496,496,100%,2e-135,88.10,15291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW204013.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GPBDEPP013"",""OW204013.1"")"
"Zeuzera leuconotum voucher ZLyn1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Zeuzera leuconotum,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC791485.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GPBDEPP013"",""KC791485.1"")"
"Acosmeryx naga hissarica voucher NIBGE MOT-00979 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga hissarica,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC182153.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GPBDEPP013"",""KC182153.1"")"
"Palpita venatalis cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Palpita venatalis,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ567885.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GPBDEPP013"",""JQ567885.1"")"
"Monochroa arundinetella voucher MM18999 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Monochroa arundinetella,496,496,100%,2e-135,88.07,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF854693.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GPBDEPP013"",""JF854693.1"")"
"Temnora nephele voucher BC-MNHNJP0043 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Temnora nephele,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN678572.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GPBDEPP013"",""JN678572.1"")"
"Acosmeryx naga voucher BC-Hax3330 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acosmeryx naga,496,496,100%,2e-135,88.04,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN677655.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GPBDEPP013"",""JN677655.1"")"
"Monochroa arundinetella voucher MM02612 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Monochroa arundinetella,496,496,100%,2e-135,88.07,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871634.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GPBDEPP013"",""HM871634.1"")"
"Lepidoptera sp. BOLD:AAK9354 voucher 06-SRNP-5983 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAK9354,496,496,100%,2e-135,88.10,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM424166.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GPBDEPP013"",""HM424166.1"")"
"Lepidoptera sp. BOLD:AAB6663 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAB6663,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM885974.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GPBDEPP013"",""HM885974.1"")"
"Geometridae sp. BOLD:AAL8490 voucher TDGAB-1157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Geometridae sp. BOLD:AAL8490,496,496,100%,2e-135,88.07,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM892764.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GPBDEPP013"",""HM892764.1"")"
"Ypsolopha dentella voucher MM00314 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Ypsolopha dentella,496,496,100%,2e-135,88.04,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU828631.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GPBDEPP013"",""GU828631.1"")"
"Lobocleta sp. BOLD:AAH4777 voucher BIOUG<CAN>:CMAZ-0182 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lobocleta sp. BOLD:AAH4777,496,496,100%,2e-135,88.07,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM406299.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GPBDEPP013"",""HM406299.1"")"
"Ypsolopha falcella voucher BC ZSM Lep 25347 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha falcella,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM391765.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GPBDEPP013"",""HM391765.1"")"
"Ypsolopha falcella voucher BC ZSM Lep 23050 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha falcella,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM391704.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GPBDEPP013"",""HM391704.1"")"
"Ypsolopha yasudai voucher JCS-08-1051 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha yasudai,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696064.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GPBDEPP013"",""GU696064.1"")"
"Ypsolopha yasudai voucher JCS-08-1050 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha yasudai,496,496,100%,2e-135,88.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU696063.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GPBDEPP013"",""GU696063.1"")"
