"rep_asv" "cluster" "median" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "BOLD_bin" "representative" "blast_taxon" "blast_idty" "blast_e_value" "mitochondrial" "n_samples" "n_reads" "iba_match" "n_samples_match" "n_reads_match" "n_samples_overlap" "prop_overlap"
"489110" "329390af12f23a037d407c6b07901ce2" "unclassified.Lepidoptera_cluster29" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Chilodes maritimus" 98.33 0 TRUE 1 129 FALSE 0 0 0 0
"489114" "fe8197037196e0a55f92ec19d809eeea" "unclassified.Lepidoptera_cluster30" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Ypsolopha mucronella" 93.78 2e-175 TRUE 7 155 TRUE 14 25901 7 1
"489117" "561f40ffae075edfb7fb1d6ec89f45f3" "unclassified.Lepidoptera_cluster31" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Acrobasis marmorea" 97.85 0 TRUE 3 73 TRUE 7 28539 3 1
"489119" "8958fd6ac3c615cb6e28fb8d39ecb0d6" "unclassified.Lepidoptera_cluster32" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Agriphila inquinatella" 99.28 0 TRUE 2 103 TRUE 23 313710 2 1
"489121" "ce28da51723aee4b4bc286c6510828e5" "unclassified.Lepidoptera_cluster33" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Mythimna impura" 94.74 0 FALSE 2 55 TRUE 138 2410061 2 1
"489122" "a206fbdbe7347e0d9c6c53934aa34bbc" "unclassified.Lepidoptera_cluster34" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Ypsolopha mucronella" 92.82 1e-168 TRUE 6 79 TRUE 14 25901 6 1
"489126" "1e2b88357845bf9df8deae50bf7c9ef3" "unclassified.Lepidoptera_cluster35" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Chionodes lugubrella" 95.22 0 TRUE 1 45 TRUE 15 46014 1 1
"489127" "2fa190288a9ba087804dd0b6e72d907f" "unclassified.Lepidoptera_cluster36" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Pseudotelphusa scalella" 96.65 0 TRUE 1 45 TRUE 3 4542 1 1
"489128" "1c09be2d5263ae1a45acdd0ef9b7adb4" "unclassified.Lepidoptera_cluster37" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Lypusa maurella" 97.36 0 TRUE 3 55 FALSE 0 0 0 0
"489130" "f12065694ed3c2a2cf1576526fc63d85" "unclassified.Lepidoptera_cluster38" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Ypsolopha mucronella" 94.02 4e-177 TRUE 3 50 TRUE 14 25901 3 1
"489133" "61d04e10d84816604333b986c411cbc0" "unclassified.Lepidoptera_cluster39" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Epirrita christyi" 98.33 0 TRUE 3 43 TRUE 19 74404 2 0.666666666666667
"489135" "a4b5bac2d55457b38c21a09fb57b3219" "unclassified.Lepidoptera_cluster40" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Ypsolopha mucronella" 94.98 0 TRUE 2 47 TRUE 14 25901 2 1
"489137" "00a537c1f48c15a5454e7e2a4cc2a6fd" "unclassified.Lepidoptera_cluster41" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Gypsonoma adjuncta" 92.33 3e-163 TRUE 2 44 FALSE 0 0 0 0
"489139" "55395f834e03ff8e5efba6f1af21bdef" "unclassified.Lepidoptera_cluster42" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Batia lunaris" 92.58 4e-167 TRUE 1 25 TRUE 5 2522 1 1
"489140" "be3ab57683e2a81c894a65ce41680ec0" "unclassified.Lepidoptera_cluster43" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Sophronia sicariellus" 94.98 0 TRUE 1 19 TRUE 6 3269 1 1
"489141" "e9ee4721a47964f5d91284a510997d24" "unclassified.Lepidoptera_cluster44" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Micropterix sp. BOLD:AAI1534" 93.54 2e-170 TRUE 1 19 FALSE 0 0 0 0
"489142" "85b10a7ff21930f9e14a42624ffcbe33" "unclassified.Lepidoptera_cluster45" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Batia lunaris" 95.22 0 TRUE 2 17 TRUE 5 2522 2 1
"489143" "7218b965c6b8feaeca993a9388d88320" "unclassified.Lepidoptera_cluster46" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Batia lunaris" 96.33 7e-175 TRUE 1 16 TRUE 5 2522 1 1
"489144" "903155c667128ef9f737f3942cca4491" "unclassified.Lepidoptera_cluster47" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Lathronympha strigana" 98.8 0 TRUE 1 10 TRUE 75 431933 1 1
"489145" "94f4df0318e96046cef3ccc76df0cdfa" "unclassified.Lepidoptera_cluster48" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Ypsolopha mucronella" 94.98 0 TRUE 1 10 TRUE 14 25901 1 1
"489146" "7ccaac312b94399c36a40c736898d50a" "unclassified.Lepidoptera_cluster49" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Batia lunaris" 94.74 0 TRUE 1 9 TRUE 5 2522 1 1
"489147" "89c3298f20bd40bec543f3d539922c01" "unclassified.Lepidoptera_cluster50" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Pleurota bicostella" 96.65 0 TRUE 1 9 TRUE 56 269130 1 1
"489148" "27e0186dbb435c39e5265dc35d45fbca" "unclassified.Lepidoptera_cluster51" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Ypsolopha mucronella" 93.3 4e-172 TRUE 1 8 TRUE 14 25901 1 1
"489149" "6516b1febacbfc7ff42aff21c3a4e630" "unclassified.Lepidoptera_cluster52" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Ypsolopha mucronella" 93.3 4e-172 TRUE 2 8 TRUE 14 25901 2 1
"489150" "a6f8fede2f1bd1a7035d66aab5472c10" "unclassified.Lepidoptera_cluster53" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Agriphila straminella" 99.01 0 FALSE 5 17 FALSE 0 0 0 0
"489153" "1f1298b507e6a12adf95d91003d2f4d2" "unclassified.Lepidoptera_cluster54" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Micropterix tunbergella" 95.93 0 TRUE 1 7 TRUE 8 5116 1 1
"489154" "305de3bd40c1c3e5955f45763e73f5c1" "unclassified.Lepidoptera_cluster55" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Ypsolopha parenthesella" 96.89 0 TRUE 1 6 TRUE 243 484342 1 1
"489155" "abbfa4a81b0d645523cceeda1ccb0690" "unclassified.Lepidoptera_cluster56" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Trifurcula cryptella" 94.02 4e-177 TRUE 1 6 FALSE 0 0 0 0
"489156" "7d2c9a5eacb4f357df0d540ef9426115" "unclassified.Lepidoptera_cluster57" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Ypsolopha rhinolophi" 95.22 0 TRUE 1 5 FALSE 0 0 0 0
"489157" "875a7f8bf5bebaf01b39cf3042022b8c" "unclassified.Lepidoptera_cluster58" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Catoptria falsella" 91.71 2e-160 TRUE 1 1 TRUE 8 27306 1 1
"489158" "89a7a51d7e92e673db45f22a0999cf89" "unclassified.Lepidoptera_cluster59" 0 "Animalia" "Arthropoda" "Insecta" "Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" "unclassified.Lepidoptera" 1 "Agriopis marginaria" 93.59 1e-173 TRUE 1 1 TRUE 31 48420 1 1
