Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Dichrorampha plumbana voucher MM06543 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha plumbana,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873319.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GNTKHYS013"",""HM873319.1"")"
"Dichrorampha plumbana voucher MM06149 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha plumbana,612,612,100%,2e-170,93.06,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873073.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GNTKHYS013"",""HM873073.1"")"
"Dichrorampha aeratana voucher TLMF Lep 00767 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha aeratana,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM426121.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GNTKHYS013"",""HM426121.1"")"
"Dichrorampha sedatana voucher MNBTT-2147 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,606,606,100%,1e-168,92.82,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT143663.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GNTKHYS013"",""KT143663.1"")"
"Dichrorampha sedatana voucher MNBTT-1842 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,606,606,100%,1e-168,92.82,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT142398.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GNTKHYS013"",""KT142398.1"")"
"Dichrorampha sedatana voucher MNBTT-1845 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,606,606,100%,1e-168,92.82,649,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT141860.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GNTKHYS013"",""KT141860.1"")"
"Dichrorampha sedatana voucher MNBTT-2143 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,606,606,100%,1e-168,92.82,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT139113.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GNTKHYS013"",""KT139113.1"")"
"Dichrorampha sedatana voucher MNBTT-1444 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,606,606,100%,1e-168,92.82,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT136931.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GNTKHYS013"",""KT136931.1"")"
"Dichrorampha sedatana voucher MNBTT-1849 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,606,606,100%,1e-168,92.82,641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT133849.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GNTKHYS013"",""KT133849.1"")"
"Dichrorampha sedatana voucher MNBTT-1839 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT130220.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GNTKHYS013"",""KT130220.1"")"
"Dichrorampha sedatana voucher MNBTT-2134 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,606,606,100%,1e-168,92.82,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT129624.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GNTKHYS013"",""KT129624.1"")"
"Dichrorampha sedatana voucher MNBTT-1574 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT126784.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GNTKHYS013"",""KT126784.1"")"
"Dichrorampha montanana voucher TLMF Lep 01366 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha montanana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX042588.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GNTKHYS013"",""KX042588.1"")"
"Dichrorampha acuminatana voucher MM26698 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha acuminatana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706461.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GNTKHYS013"",""OQ706461.1"")"
"Dichrorampha sp. BOLD:ACE2913 voucher BIOUG03585-B10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sp. BOLD:ACE2913,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM548261.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GNTKHYS013"",""KM548261.1"")"
"Dichrorampha dinarica voucher TLMF Lep 05065 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha dinarica,606,606,98%,1e-168,93.20,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX150986.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GNTKHYS013"",""JX150986.1"")"
"Dichrorampha dinarica voucher TLMF Lep 05064 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha dinarica,606,606,98%,1e-168,93.20,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX150983.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GNTKHYS013"",""JX150983.1"")"
"Dichrorampha aeratana voucher 6087 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Dichrorampha aeratana,606,606,100%,1e-168,92.82,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW478395.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GNTKHYS013"",""MW478395.1"")"
"Dichrorampha aeratana voucher 6086 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Dichrorampha aeratana,606,606,100%,1e-168,92.82,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW478394.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GNTKHYS013"",""MW478394.1"")"
"Dichrorampha aeratana voucher 6085 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Dichrorampha aeratana,606,606,100%,1e-168,92.82,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW478393.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GNTKHYS013"",""MW478393.1"")"
"Dichrorampha aeratana voucher 6084 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Dichrorampha aeratana,606,606,100%,1e-168,92.82,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW478392.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GNTKHYS013"",""MW478392.1"")"
"Dichrorampha aeratana voucher 6083 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Dichrorampha aeratana,606,606,100%,1e-168,92.82,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW478391.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GNTKHYS013"",""MW478391.1"")"
"Dichrorampha aeratana voucher 6082 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Dichrorampha aeratana,606,606,100%,1e-168,92.82,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW478390.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GNTKHYS013"",""MW478390.1"")"
"Lepidoptera sp. BOLD:AAE0714 voucher TLMF Lep 03367 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha montanana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN274993.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GNTKHYS013"",""JN274993.1"")"
"Lepidoptera sp. BOLD:AAE0714 voucher TLMF Lep 03366 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha montanana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN274992.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GNTKHYS013"",""JN274992.1"")"
"Dichrorampha montanana voucher TLMF Lep 02049 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha montanana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859641.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GNTKHYS013"",""JF859641.1"")"
"Dichrorampha plumbana voucher MM03263 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha plumbana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871906.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GNTKHYS013"",""HM871906.1"")"
"Dichrorampha acuminatana voucher MM02064 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha acuminatana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871385.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GNTKHYS013"",""HM871385.1"")"
"Dichrorampha acuminatana voucher MM09820 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha acuminatana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874446.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GNTKHYS013"",""HM874446.1"")"
"Dichrorampha aeratana voucher BC ZSM Lep 27076 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha aeratana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU707108.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GNTKHYS013"",""GU707108.1"")"
"Dichrorampha montanana voucher BIOUG<CAN>:09BBELE-2546 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha montanana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM416136.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GNTKHYS013"",""HM416136.1"")"
"Dichrorampha sedatana voucher MNBTT-1439 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,604,604,99%,3e-168,93.00,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT147812.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GNTKHYS013"",""KT147812.1"")"
"Dichrorampha acuminatana voucher NHMO-08222 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha acuminatana,603,603,100%,1e-167,92.58,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049199.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GNTKHYS013"",""KX049199.1"")"
"Dichrorampha aeratana voucher BIOUG02170-H03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha aeratana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT144595.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GNTKHYS013"",""KT144595.1"")"
"Dichrorampha sedatana voucher MNBTT-1888 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,601,601,100%,4e-167,92.58,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT131629.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GNTKHYS013"",""KT131629.1"")"
"Dichrorampha vancouverana voucher BC ZSM Lep 61497 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha vancouverana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045704.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GNTKHYS013"",""KX045704.1"")"
"Dichrorampha aeratana voucher NHMO-08049 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha aeratana,601,601,100%,4e-167,92.58,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049154.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GNTKHYS013"",""KX049154.1"")"
"Dichrorampha sylvicolana voucher MM26703 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sylvicolana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706421.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GNTKHYS013"",""OQ706421.1"")"
"Dichrorampha aeratana voucher MM26704 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha aeratana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706411.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GNTKHYS013"",""OQ706411.1"")"
"Dichrorampha sp. BOLD:ACE2913 voucher BIOUG03281-C04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sp. BOLD:ACE2913,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM544841.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GNTKHYS013"",""KM544841.1"")"
"Dichrorampha melaniana voucher TLMF Lep 22299 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha melaniana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW378658.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GNTKHYS013"",""MW378658.1"")"
"Lepidoptera sp. BOLD:AAE0714 voucher TLMF Lep 04059 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha montanana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN275023.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GNTKHYS013"",""JN275023.1"")"
"Dichrorampha sp. BOLD:AAA8637 voucher TLMF Lep 02048 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sp. BOLD:AAA8637,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859640.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GNTKHYS013"",""JF859640.1"")"
"Dichrorampha sp. BOLD:AAA8637 voucher TLMF Lep 02045 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sp. BOLD:AAA8637,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859637.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GNTKHYS013"",""JF859637.1"")"
"Dichrorampha sedatana voucher BC ZSM Lep 23595 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sedatana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955146.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GNTKHYS013"",""HQ955146.1"")"
"Dichrorampha aeratana voucher MM10038 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha aeratana,601,601,100%,4e-167,92.58,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874547.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GNTKHYS013"",""HM874547.1"")"
"Dichrorampha sylvicolana voucher MM09441 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha sylvicolana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874279.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GNTKHYS013"",""HM874279.1"")"
"Dichrorampha aeratana voucher MM06244 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha aeratana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873145.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GNTKHYS013"",""HM873145.1"")"
"Dichrorampha acuminatana voucher MM13318 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha acuminatana,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875586.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GNTKHYS013"",""HM875586.1"")"
"Dichrorampha aeratana voucher MM21164 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha aeratana,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT782537.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GNTKHYS013"",""KT782537.1"")"
"Dichrorampha vancouverana voucher MM26696 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha vancouverana,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706455.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GNTKHYS013"",""OQ706455.1"")"
"Dichrorampha petiverella voucher MM26693 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha petiverella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706428.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GNTKHYS013"",""OQ706428.1"")"
"Dichrorampha heegerana voucher MM26697 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha heegerana,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706402.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GNTKHYS013"",""OQ706402.1"")"
"Dichrorampha vancouverana voucher 08BBLEP-03026 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dichrorampha vancouverana,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM547437.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GNTKHYS013"",""KM547437.1"")"
