Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Chaliniastis astrapaea voucher 11ANIC-15117 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Chaliniastis astrapaea,555,555,99%,4e-153,90.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF388491.1?report=genbank&log$=nucltop&blast_rank=11&RID=8GP51B9F016"",""KF388491.1"")"
"Batia lunaris voucher BIOUG18890-A02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Batia lunaris,549,549,83%,2e-151,95.11,588,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KR939269.1?report=genbank&log$=nucltop&blast_rank=12&RID=8GP51B9F016"",""KR939269.1"")"
"Macrobathra sp. ANIC34 voucher 11ANIC-13294 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macrobathra sp. ANIC34,545,545,100%,2e-150,90.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF391633.1?report=genbank&log$=nucltop&blast_rank=13&RID=8GP51B9F016"",""KF391633.1"")"
"Macrobathra sp. ANIC34 voucher 11ANIC-13296 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macrobathra sp. ANIC34,545,545,100%,2e-150,90.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF388541.1?report=genbank&log$=nucltop&blast_rank=14&RID=8GP51B9F016"",""KF388541.1"")"
"Batia lunaris voucher BIOUG28193-F05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Batia lunaris,536,536,82%,1e-147,94.75,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG359120.1?report=genbank&log$=nucltop&blast_rank=15&RID=8GP51B9F016"",""MG359120.1"")"
"Oxycilla tripla voucher IAWAZ-0041 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oxycilla tripla,534,534,100%,5e-147,89.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF126902.1?report=genbank&log$=nucltop&blast_rank=16&RID=8GP51B9F016"",""MF126902.1"")"
"Sicya macularia voucher CGWC-1772 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,534,534,100%,5e-147,89.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT130332.1?report=genbank&log$=nucltop&blast_rank=17&RID=8GP51B9F016"",""KT130332.1"")"
"Coleophora nigridorsella voucher MM20499 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora nigridorsella,534,534,100%,5e-147,89.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048455.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GP51B9F016"",""KX048455.1"")"
"Coleophora nigridorsella voucher MM17688 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora nigridorsella,534,534,100%,5e-147,89.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX041368.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GP51B9F016"",""KX041368.1"")"
"Sicya crocearia voucher 08BBLEP-05026 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya crocearia,534,534,100%,5e-147,89.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM548031.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GP51B9F016"",""KM548031.1"")"
"Psamatodes abydata voucher LMR_Geo116 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Psamatodes abydata,534,534,100%,5e-147,89.71,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ995037.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GP51B9F016"",""MZ995037.1"")"
"Oxycilla tripla voucher RR-98-2123 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oxycilla tripla,534,534,100%,5e-147,89.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF491967.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GP51B9F016"",""KF491967.1"")"
"Philobota heptasticta voucher CCDB-15795-G05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Philobota heptasticta,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF402074.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GP51B9F016"",""KF402074.1"")"
"Maroga leptopasta voucher 11ANIC-11087 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Maroga leptopasta,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF401627.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GP51B9F016"",""KF401627.1"")"
"Maroga sp. ANIC1 voucher 11ANIC-11092 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Maroga sp. ANIC1,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF400222.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GP51B9F016"",""KF400222.1"")"
"Tachystola sp. ANIC9 voucher BIOUG<CAN>:BIOUG00843-C12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Tachystola sp. ANIC9,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN307474.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GP51B9F016"",""JN307474.1"")"
"Oxycilla ondo voucher RZ24 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Oxycilla ondo,534,534,100%,5e-147,89.74,671,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ006184.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GP51B9F016"",""HQ006184.1"")"
"Oxycilla tripla voucher BIOUG<CAN>:CMAZ-0013 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oxycilla tripla,534,534,100%,5e-147,89.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM406173.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GP51B9F016"",""HM406173.1"")"
"Oxycilla tripla voucher CNC LEP-00064137 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oxycilla tripla,534,534,100%,5e-147,89.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU678896.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GP51B9F016"",""GU678896.1"")"
"Lepidoptera sp. BOLD:AAH5747 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAH5747,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM408771.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GP51B9F016"",""HM408771.1"")"
"Idaea effusaria isolate SS130722.811 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Idaea effusaria,529,529,100%,2e-145,89.47,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF053001.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GP51B9F016"",""MF053001.1"")"
"Idaea effusaria isolate SS110702.185 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Idaea effusaria,529,529,100%,2e-145,89.47,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF051844.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GP51B9F016"",""MF051844.1"")"
"Idaea effusaria isolate SS100718.122 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Idaea effusaria,529,529,100%,2e-145,89.47,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF051555.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GP51B9F016"",""MF051555.1"")"
"Nemoria bistriaria voucher CNC580945 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Nemoria bistriaria,529,529,100%,2e-145,89.52,1466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK739171.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GP51B9F016"",""MK739171.1"")"
"Batia lunaris voucher BIOUG28104-C11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Batia lunaris,529,529,80%,2e-145,94.96,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG364373.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GP51B9F016"",""MG364373.1"")"
"Idaea eremica voucher NIBGE MOT-03646 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea eremica,529,529,100%,2e-145,89.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX861528.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GP51B9F016"",""KX861528.1"")"
"Sicya macularia voucher MNBTT-043 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT145727.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GP51B9F016"",""KT145727.1"")"
"Sicya macularia voucher CGWC-1762 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.50,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT143670.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GP51B9F016"",""KT143670.1"")"
"Sicya macularia voucher CGWC-1766 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.50,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT141873.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GP51B9F016"",""KT141873.1"")"
"Sicya macularia voucher MNBTT-172 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT141596.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GP51B9F016"",""KT141596.1"")"
"Sicya macularia voucher CGWC-1769 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.50,601,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT127527.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GP51B9F016"",""KT127527.1"")"
"Coleophora nigridorsella voucher MM20498 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora nigridorsella,529,529,100%,2e-145,89.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048300.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GP51B9F016"",""KX048300.1"")"
"Metalampra italica voucher TLMF Lep 08212 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Metalampra italica,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253232.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GP51B9F016"",""KP253232.1"")"
"Sicya macularia voucher 08BBLEP-02598 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM552044.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GP51B9F016"",""KM552044.1"")"
"Idaea nitidata voucher CCDB-36592 B09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea nitidata,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OK073137.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GP51B9F016"",""OK073137.1"")"
"Egira curialis voucher AVBC 907-11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Egira curialis,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ389356.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GP51B9F016"",""KJ389356.1"")"
"Eupselia sp. ANICMK60 voucher CCDB-15850-A11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eupselia sp. ANICMK60,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF391225.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GP51B9F016"",""KF391225.1"")"
"Macrobathra heterozona voucher 11ANIC-13386 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macrobathra heterozona,529,529,100%,2e-145,89.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF387886.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GP51B9F016"",""KF387886.1"")"
"Maroga leptopasta voucher 11ANIC-11088 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Maroga leptopasta,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF404499.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GP51B9F016"",""KF404499.1"")"
"Tachystola sp. ANIC9 voucher CCDB-15779-B07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Tachystola sp. ANIC9,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF400064.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GP51B9F016"",""KF400064.1"")"
"Lichenaula sp. ANIC230 voucher CCDB-15751-E11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lichenaula sp. ANIC230,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF398581.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GP51B9F016"",""KF398581.1"")"
"Elaphria sp. KLKDNA0398 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Elaphria sp. KLKDNA0398,529,529,100%,2e-145,89.47,610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW352857.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GP51B9F016"",""MW352857.1"")"
"Tachystola sp. ANIC9 voucher BIOUG<CAN>:BIOUG00831-G03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Tachystola sp. ANIC9,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN307587.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GP51B9F016"",""JN307587.1"")"
"Tachystola sp. ANIC9 voucher BIOUG<CAN>:BIOUG00843-B10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Tachystola sp. ANIC9,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN307466.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GP51B9F016"",""JN307466.1"")"
"Oxycilla tripla voucher BIOUG<CAN>:CMAZ-0589 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Oxycilla tripla,529,529,100%,2e-145,89.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF846992.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GP51B9F016"",""JF846992.1"")"
"Sicya macularia voucher JECW-07-0092 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.50,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ649374.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GP51B9F016"",""HQ649374.1"")"
"Sicya macularia voucher BIOUG<CAN>:2005-ONT-567 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU439135.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GP51B9F016"",""GU439135.1"")"
"Sicya macularia voucher 10-JDWBC-4343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM866291.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GP51B9F016"",""HM866291.1"")"
"Sicya macularia voucher 10-JDWBC-3846 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM865747.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GP51B9F016"",""HM865747.1"")"
"Sicya macularia voucher 10-JDWBC-3374 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,647,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM865230.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GP51B9F016"",""HM865230.1"")"
"Sicya macularia voucher 10-JDWBC-3164 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM865001.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GP51B9F016"",""HM865001.1"")"
"Sicya macularia voucher BIOUG<CAN>:09BBELE-0012 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU690452.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GP51B9F016"",""GU690452.1"")"
"Sicya macularia voucher DNA-ATBI-0218 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU090185.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GP51B9F016"",""GU090185.1"")"
"Sicya macularia voucher BIOUG<CAN>:moth1063.01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Sicya macularia,529,529,100%,2e-145,89.52,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU094743.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GP51B9F016"",""GU094743.1"")"
"Hyalorista sp. BioLep465 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyalorista sp. BioLep465,527,527,99%,8e-145,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ546633.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GP51B9F016"",""JQ546633.1"")"
"Hyalorista taeniolalis voucher TAMUICEGR-0458 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyalorista taeniolalis,527,527,99%,8e-145,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ977694.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GP51B9F016"",""HQ977694.1"")"
"Procometis sp. ANIC18 voucher 11ANIC-08134 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Procometis sp. ANIC18,525,525,100%,3e-144,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF391735.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GP51B9F016"",""KF391735.1"")"
"Idaea effusaria isolate WLS130721.434 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Idaea effusaria,523,523,100%,1e-143,89.23,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF054782.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GP51B9F016"",""MF054782.1"")"
"Idaea effusaria isolate WLS100722.076 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Idaea effusaria,523,523,100%,1e-143,89.23,681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF053413.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GP51B9F016"",""MF053413.1"")"
"Idaea effusaria isolate BHS100703.146 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Idaea effusaria,523,523,100%,1e-143,89.23,681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF049550.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GP51B9F016"",""MF049550.1"")"
"Idaea effusaria mitochondrion, complete genome",Idaea effusaria,523,523,100%,1e-143,89.23,16161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN646772.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GP51B9F016"",""MN646772.1"")"
"Idaea sp. PK05 voucher NIBGE MOT-01208 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea sp. PK05,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX861814.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GP51B9F016"",""KX861814.1"")"
"Idaea eremica voucher NIBGE MOT-03012 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Idaea eremica,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX860401.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GP51B9F016"",""KX860401.1"")"
"Isochromodes sp. BOLD:AAI8187 voucher ID 19217 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Isochromodes sp. BOLD:AAI8187,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU381563.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GP51B9F016"",""KU381563.1"")"
"Macaria sp. BOLD:ACJ8982 voucher ID 19179 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Macaria sp. BOLD:ACJ8982,523,523,100%,1e-143,89.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU381454.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GP51B9F016"",""KU381454.1"")"
"Metalampra italica voucher TLMF Lep 09911 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Metalampra italica,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253216.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GP51B9F016"",""KP253216.1"")"
"Metalampra italica genome assembly, organelle: mitochondrion",Metalampra italica,523,523,100%,1e-143,89.23,15557,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX453000.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GP51B9F016"",""OX453000.1"")"
"Kessleria orobiae voucher TLMF Lep 09972 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Kessleria orobiae,523,523,100%,1e-143,89.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KR260437.1?report=genbank&log$=nucltop&blast_rank=78&RID=8GP51B9F016"",""KR260437.1"")"
"Kessleria orobiae voucher TLMF Lep 09971 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Kessleria orobiae,523,523,100%,1e-143,89.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KR260393.1?report=genbank&log$=nucltop&blast_rank=79&RID=8GP51B9F016"",""KR260393.1"")"
