Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Stigmella lonicerarum voucher MM25309 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella lonicerarum,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ607911.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GMN8PEH013"",""MZ607911.1"")"
"Stigmella lonicerarum voucher MM00908 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella lonicerarum,556,556,100%,1e-153,90.67,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871257.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GMN8PEH013"",""HM871257.1"")"
"Stigmella lonicerarum voucher MM00907 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella lonicerarum,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871256.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GMN8PEH013"",""HM871256.1"")"
"Stigmella prunifoliella voucher BIOUG07525-C09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella prunifoliella,555,555,99%,4e-153,90.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT148537.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GMN8PEH013"",""KT148537.1"")"
"Stigmella prunifoliella voucher BIOUG07675-F10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella prunifoliella,555,555,99%,4e-153,90.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT144012.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GMN8PEH013"",""KT144012.1"")"
"Stigmella prunifoliella voucher BIOUG07158-D12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella prunifoliella,555,555,99%,4e-153,90.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT131333.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GMN8PEH013"",""KT131333.1"")"
"Stigmella sp. BOLD-2016 voucher BIOUG16764-C02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. BOLD-2016,551,551,100%,5e-152,90.43,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT132779.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GMN8PEH013"",""KT132779.1"")"
"Stigmella lonicerarum voucher RMNH.INS.12598 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella lonicerarum,545,545,100%,2e-150,90.19,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281430.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GMN8PEH013"",""KX281430.1"")"
"Stigmella intermedia voucher BIOUG03266-E10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella intermedia,545,545,100%,2e-150,90.19,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ086358.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GMN8PEH013"",""KJ086358.1"")"
"Stigmella sp. BIOUG02090-E04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. BIOUG02090-E04,545,545,100%,2e-150,90.19,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN413946.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GMN8PEH013"",""MN413946.1"")"
"Stigmella prunifoliella voucher RMNH.INS.18217 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella prunifoliella,540,540,99%,1e-148,90.12,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281304.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GMN8PEH013"",""KX281304.1"")"
"Nepticulidae sp. voucher BIOUG23823-F04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp.,540,540,100%,1e-148,89.95,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM588727.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GMN8PEH013"",""OM588727.1"")"
"Stigmella nylandriella voucher MM07002 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella nylandriella,538,538,99%,4e-148,90.10,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873626.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GMN8PEH013"",""HM873626.1"")"
"Stigmella ultima voucher RMNH.INS.29214 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella ultima,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281414.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GMN8PEH013"",""KX281414.1"")"
"Nepticulidae sp. voucher BIOUG24746-D07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp.,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM597433.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GMN8PEH013"",""OM597433.1"")"
"Nepticulidae sp. voucher BIOUG22991-E02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp.,534,534,100%,5e-147,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM578714.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GMN8PEH013"",""OM578714.1"")"
"Stigmella nylandriella voucher RMNH.INS.544427 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella nylandriella,532,532,99%,2e-146,89.86,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048604.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GMN8PEH013"",""KX048604.1"")"
"Stigmella floslactella voucher KLM Lep 00316 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella floslactella,532,532,99%,2e-146,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047457.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GMN8PEH013"",""KX047457.1"")"
"Stigmella floslactella voucher KLM Lep 00312 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella floslactella,532,532,99%,2e-146,89.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047320.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GMN8PEH013"",""KX047320.1"")"
"Nepticulidae sp. BOLD:ACI3636 voucher BIOUG06600-D04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp. BOLD:ACI3636,532,532,99%,2e-146,89.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM554853.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GMN8PEH013"",""KM554853.1"")"
"Stigmella nylandriella voucher MM07001 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella nylandriella,532,532,99%,2e-146,89.86,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873625.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GMN8PEH013"",""HM873625.1"")"
"Stigmella inopinata voucher RMNH.INS.24427 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella inopinata,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281437.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GMN8PEH013"",""KX281437.1"")"
"Stigmella sp. FagaceaeGnLumut voucher RMNH.INS.11966 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. FagaceaeGnLumut,529,529,99%,2e-145,89.64,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281260.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GMN8PEH013"",""KX281260.1"")"
"Nepticulidae sp. voucher BIOUG13268-A08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp.,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM593490.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GMN8PEH013"",""OM593490.1"")"
"Nepticulidae sp. voucher BIOUG22334-E06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp.,529,529,100%,2e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM549037.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GMN8PEH013"",""OM549037.1"")"
"Stigmella floslactella voucher RMNH.INS.12980 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella floslactella,527,527,99%,8e-145,89.47,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281447.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GMN8PEH013"",""KX281447.1"")"
"Stigmella kao voucher RMNH.INS.29277 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella kao,527,527,99%,8e-145,89.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281412.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GMN8PEH013"",""KX281412.1"")"
"Stigmella sp. CastanopsisTaiwan voucher RMNH.INS.29279 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. CastanopsisTaiwan,527,527,99%,8e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281405.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GMN8PEH013"",""KX281405.1"")"
"Stigmella hybnerella voucher RMNH.INS.12814 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella hybnerella,527,527,99%,8e-145,89.47,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281351.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GMN8PEH013"",""KX281351.1"")"
"Stigmella nylandriella voucher RMNH.INS.11603 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella nylandriella,527,527,98%,8e-145,89.78,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281248.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GMN8PEH013"",""KX281248.1"")"
"Stigmella nylandriella voucher MM18599 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella nylandriella,527,527,99%,8e-145,89.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF853381.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GMN8PEH013"",""JF853381.1"")"
"Stigmella hybnerella voucher MM09600 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella hybnerella,527,527,99%,8e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874367.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GMN8PEH013"",""HM874367.1"")"
"Stigmella floslactella voucher MM07007 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella floslactella,527,527,99%,8e-145,89.47,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873628.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GMN8PEH013"",""HM873628.1"")"
"Pexicopia sp. ANIC1 voucher 11ANIC-14228 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pexicopia sp. ANIC1,525,525,99%,3e-144,89.42,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN264911.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GMN8PEH013"",""JN264911.1"")"
"Stigmella sp. PrunusKorea voucher RMNH.INS.29230 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. PrunusKorea,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281398.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GMN8PEH013"",""KX281398.1"")"
"Nepticulidae sp. voucher BIOUG22995-H03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp.,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM710033.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GMN8PEH013"",""OM710033.1"")"
"Nepticulidae sp. voucher BIOUG13222-G04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp.,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM707335.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GMN8PEH013"",""OM707335.1"")"
"Stigmella desperatella voucher RMNH.INS.12944 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella desperatella,523,523,98%,1e-143,89.59,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW899202.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GMN8PEH013"",""MW899202.1"")"
"Stigmella tormentillella voucher RMNH.INS.17945 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella tormentillella,523,523,100%,1e-143,89.29,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN988384.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GMN8PEH013"",""JN988384.1"")"
"Ectoedemia phaeolepis voucher RMNH:INS:23844 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ectoedemia phaeolepis,523,523,100%,1e-143,89.23,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN201786.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GMN8PEH013"",""JN201786.1"")"
"Stigmella auromarginella voucher MM19328 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella auromarginella,523,523,100%,1e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN283999.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GMN8PEH013"",""JN283999.1"")"
"Ectoedemia sp. Rosa Taiwan voucher RMNH.INS.29415 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ectoedemia sp. Rosa Taiwan,521,521,99%,4e-143,89.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM077664.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GMN8PEH013"",""KM077664.1"")"
"Pectinivalva scotodes voucher RMNH.INS.23548 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Menurella scotodes,521,521,99%,4e-143,89.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC292483.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GMN8PEH013"",""KC292483.1"")"
"Stigmella hybnerella voucher MM09668 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella hybnerella,521,521,99%,4e-143,89.23,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874412.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GMN8PEH013"",""HM874412.1"")"
"Pexicopia desmanthes voucher 11ANIC-14221 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Pexicopia desmanthes,520,520,99%,1e-142,89.18,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF394890.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GMN8PEH013"",""KF394890.1"")"
"Asturodes sp. fimbriauralisDHJ02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Asturodes sp. fimbriauralisDHJ02,520,520,99%,1e-142,89.18,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ556401.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GMN8PEH013"",""JQ556401.1"")"
"Lepidoptera sp. BOLD:AAA0386 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA0386,520,520,99%,1e-142,89.18,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM407958.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GMN8PEH013"",""HM407958.1"")"
"Stigmella quercipulchella voucher jflandry0490 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella quercipulchella,520,520,99%,1e-142,89.18,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU096108.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GMN8PEH013"",""GU096108.1"")"
"Ozadelpha guajavae isolate NEPTI028-17 cytochrome oxidase subunit 1 (CO1) gene, partial cds; mitochondrial",Ozadelpha guajavae,518,518,100%,5e-142,89.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN813060.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GMN8PEH013"",""MN813060.1"")"
"Stigmella sp. BIOUG21329-C05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. BIOUG21329-C05,518,518,100%,5e-142,89.02,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG467773.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GMN8PEH013"",""MG467773.1"")"
"Stigmella sp. BIOUG22087-B07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. BIOUG22087-B07,518,518,100%,5e-142,89.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG365451.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GMN8PEH013"",""MG365451.1"")"
"Stigmella sp. BIOUG22087-B04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. BIOUG22087-B04,518,518,100%,5e-142,89.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG359489.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GMN8PEH013"",""MG359489.1"")"
"Stigmella plagicolella voucher RMNH.INS.11254 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella plagicolella,518,518,100%,5e-142,89.00,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281339.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GMN8PEH013"",""KX281339.1"")"
"Ectoedemia sp. Platanus wrightii AZ voucher RMNH.INS.29651 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ectoedemia sp. Platanus wrightii AZ,518,518,100%,5e-142,89.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM077669.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GMN8PEH013"",""KM077669.1"")"
"Stigmella sp. WesternCapeEvN4075 voucher RMNH.INS.24075 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. WesternCapeEvN4075,518,518,99%,5e-142,89.18,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN413948.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GMN8PEH013"",""MN413948.1"")"
"Ectoedemia phaeolepis voucher RMNH:INS:23829 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ectoedemia phaeolepis,518,518,100%,5e-142,89.00,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN201787.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GMN8PEH013"",""JN201787.1"")"
"Stigmella plagicolella voucher MM19327 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella plagicolella,518,518,100%,5e-142,89.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN283998.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GMN8PEH013"",""JN283998.1"")"
"Stigmella sp. Urenalobata voucher RMNH.INS.24355 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. Urenalobata,516,516,99%,2e-141,88.97,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281232.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GMN8PEH013"",""KX281232.1"")"
"Stigmella sp. BIOUG02091-E01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp. BIOUG02091-E01,516,516,99%,2e-141,89.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN413958.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GMN8PEH013"",""MN413958.1"")"
"Lepidoptera sp. BOLD:AAA0386 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA0386,516,516,99%,2e-141,88.94,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF844107.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GMN8PEH013"",""JF844107.1"")"
