Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Neonamasia cryptica voucher TOR-DNA-547 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Neonamasia cryptica,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL804613.1?report=genbank&log$=nucltop&blast_rank=14&RID=8GJEE4XV016"",""OL804613.1"")"
"Namasia monitrix voucher USNMENT.01480343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Namasia monitrix,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706445.1?report=genbank&log$=nucltop&blast_rank=15&RID=8GJEE4XV016"",""OQ706445.1"")"
"Namasia monitrix voucher TMG916 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Namasia monitrix,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL804611.1?report=genbank&log$=nucltop&blast_rank=16&RID=8GJEE4XV016"",""OL804611.1"")"
"Eucosmocydia sp. JB1 voucher USNM:ENT:00808047 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosmocydia sp. JB1,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592327.1?report=genbank&log$=nucltop&blast_rank=17&RID=8GJEE4XV016"",""KJ592327.1"")"
"Eucosmocydia monitrix voucher USNM:ENT:00676813 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Namasia monitrix,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592253.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GJEE4XV016"",""KJ592253.1"")"
"Grapholita vitrana voucher NB-06-0107 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Grapholita vitrana,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF492389.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GJEE4XV016"",""KF492389.1"")"
"Cydia membrosa voucher BIOUG<CAN>:09BBLEP-00910 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia membrosa,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU692174.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GJEE4XV016"",""GU692174.1"")"
"Lepidoptera sp. BOLD:AAH5164 voucher BIOUG<CAN>:09BBLEP-00781 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAH5164,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU691612.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GJEE4XV016"",""GU691612.1"")"
"Cydia albimaculana voucher BIOUG<CAN>:MDOK-1720 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia albimaculana,579,579,100%,2e-160,91.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800731.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GJEE4XV016"",""GU800731.1"")"
"Gypsonoma sp. BOLD-2016 voucher MNBTT-1875 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Gypsonoma sp. BOLD-2016,573,573,100%,1e-158,91.39,648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT132196.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GJEE4XV016"",""KT132196.1"")"
"Cydia caryana voucher USNMENT.01480311 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,573,573,100%,1e-158,91.41,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706472.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GJEE4XV016"",""OQ706472.1"")"
"Cydia caryana voucher JWB-12-0094 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Cydia caryana,573,573,100%,1e-158,91.41,681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ836357.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GJEE4XV016"",""OQ836357.1"")"
"Neonamasia cryptica voucher TMG913 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Neonamasia cryptica,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL804612.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GJEE4XV016"",""OL804612.1"")"
"Namasia monitrix voucher TMG915 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Namasia monitrix,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL804610.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GJEE4XV016"",""OL804610.1"")"
"Stenentoma sorindeiae voucher USNM:ENT:00676801 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenentoma sorindeiae,573,573,100%,1e-158,91.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592056.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GJEE4XV016"",""KJ592056.1"")"
"Gypsonoma cf. salicicolana BOLD:AAB1285 voucher 10-JDWBC-3025 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Gypsonoma cf. salicicolana BOLD:AAB1285,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM864850.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GJEE4XV016"",""HM864850.1"")"
"Gypsonoma cf. salicicolana BOLD:AAB1285 voucher 10-JDWBC-2977 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Gypsonoma cf. salicicolana BOLD:AAB1285,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM864798.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GJEE4XV016"",""HM864798.1"")"
"Cydia sp. JWB1 voucher BIOUG<CAN>:09BBLEP-00338 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia sp. JWB1,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU691839.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GJEE4XV016"",""GU691839.1"")"
"Lepidoptera sp. BOLD:AAH5148 voucher BIOUG<CAN>:09BBLEP-00568 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAH5148,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU691717.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GJEE4XV016"",""GU691717.1"")"
"Cydia membrosa voucher BIOUG<CAN>:09BBLEP-00890 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia membrosa,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU692173.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GJEE4XV016"",""GU692173.1"")"
"Cydia cosmophorana voucher MM13836 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia cosmophorana,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM387056.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GJEE4XV016"",""HM387056.1"")"
"Gypsonoma salicicolana voucher BIOUG<CAN>:09BBELE-1872 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Gypsonoma salicicolana,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM415486.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GJEE4XV016"",""HM415486.1"")"
"Cydia duplicana voucher TLMF Lep 08295 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia duplicana,571,571,94%,3e-158,92.88,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572874.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GJEE4XV016"",""KM572874.1"")"
"Tortricidae gen. tortBioLep01 sp. BioLep01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Tortricidae gen. tortBioLep01 sp. BioLep01,571,571,99%,3e-158,91.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ546548.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GJEE4XV016"",""JQ546548.1"")"
"Cydia inopiosa voucher BIOUG<CAN>:09PROBE-09311 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia inopiosa,571,571,99%,3e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM375567.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GJEE4XV016"",""HM375567.1"")"
"Stenentoma sorindeiae voucher USNM:ENT:00808091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenentoma sorindeiae,569,569,100%,1e-157,91.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592155.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GJEE4XV016"",""KJ592155.1"")"
"Cydia membrosa voucher JWB-05-0042 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia membrosa,569,569,100%,1e-157,91.15,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF492312.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GJEE4XV016"",""KF492312.1"")"
"Stenentoma sp. KLM Lep 02294 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stenentoma sp. KLM Lep 02294,568,568,100%,5e-157,91.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH416700.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GJEE4XV016"",""MH416700.1"")"
"Cydia toreuta voucher 2005-ONT-225 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia toreuta,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT134544.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GJEE4XV016"",""KT134544.1"")"
"Cydia kurokoi voucher JWB-12-0057 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Cydia kurokoi,568,568,100%,5e-157,91.15,681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ836362.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GJEE4XV016"",""OQ836362.1"")"
"Gypsonoma salicicolana voucher 08BBLEP-00690 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Gypsonoma salicicolana,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM539866.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GJEE4XV016"",""KM539866.1"")"
"Eucosmocydia monitrix voucher USNM:ENT:00676816 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Namasia monitrix,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592316.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GJEE4XV016"",""KJ592316.1"")"
"Eucosmocydia monitrix voucher USNM:ENT:00676814 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Namasia monitrix,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592277.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GJEE4XV016"",""KJ592277.1"")"
"Eucosmocydia monitrix voucher USNM:ENT:00718953 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Namasia monitrix,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592072.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GJEE4XV016"",""KJ592072.1"")"
"Cydia sp. AM-2013-II mitochondrial COI gene for cytochrome oxidase subunit 1, partial cds, isolate: FJ_F1145T",Cydia sp. AM-2013-II,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AB871565.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GJEE4XV016"",""AB871565.1"")"
"Cydia sp. AM-2013-II mitochondrial COI gene for cytochrome oxidase subunit 1, partial cds, isolate: FC_AA1237T",Cydia sp. AM-2013-II,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AB871563.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GJEE4XV016"",""AB871563.1"")"
"Cydia sp. JWB1 voucher BIOUG<CAN>:10BBLEP-01126 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia sp. JWB1,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ985498.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GJEE4XV016"",""HQ985498.1"")"
"Cydia sp. JWB1 voucher BIOUG<CAN>:10BBLEP-01299 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia sp. JWB1,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ583409.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GJEE4XV016"",""HQ583409.1"")"
"Lepidoptera sp. BOLD:AAA7282 voucher BIOUG<CAN>:09BBLEP-00547 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA7282,568,568,100%,5e-157,91.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU691729.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GJEE4XV016"",""GU691729.1"")"
"Lepidoptera sp. BOLD:AAC6105 voucher BIOUG<CAN>:09BBLEP-03386 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAC6105,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU690680.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GJEE4XV016"",""GU690680.1"")"
"Cydia caryana voucher BIOUG<CAN>:MDOK-3277 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,568,568,100%,5e-157,91.17,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU801910.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GJEE4XV016"",""GU801910.1"")"
"Cydia caryana voucher BIOUG<CAN>:MDOK-3330 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,568,568,100%,5e-157,91.17,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU801908.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GJEE4XV016"",""GU801908.1"")"
"Cydia caryana voucher BIOUG<CAN>:MDOK-3337 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,568,568,100%,5e-157,91.17,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU801907.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GJEE4XV016"",""GU801907.1"")"
"Cydia caryana voucher BIOUG<CAN>:MDOK-1698 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,568,568,100%,5e-157,91.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800729.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GJEE4XV016"",""GU800729.1"")"
"Cydia caryana voucher BIOUG<CAN>:DNA-ATBI-2166 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,568,568,100%,5e-157,91.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU088715.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GJEE4XV016"",""GU088715.1"")"
"Cydia caryana voucher DNA-ATBI-3456 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,568,568,100%,5e-157,91.17,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU088345.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GJEE4XV016"",""GU088345.1"")"
"Cydia caryana voucher DNA-ATBI-3072 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,568,568,100%,5e-157,91.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU088344.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GJEE4XV016"",""GU088344.1"")"
"Cydia caryana voucher DNA-ATBI-3071 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,568,568,100%,5e-157,91.17,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU088341.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GJEE4XV016"",""GU088341.1"")"
"Cydia caryana voucher BIOUG<CAN>:DNA-ATBI-2168 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia caryana,568,568,100%,5e-157,91.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU088717.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GJEE4XV016"",""GU088717.1"")"
"Cydia piperana voucher UAM:Ento:95347 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia piperana,566,566,99%,2e-156,91.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU874763.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GJEE4XV016"",""KU874763.1"")"
"Leptarthra hemicosma voucher 11ANIC-12288 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Loboschiza hemicosma,566,566,99%,2e-156,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF400651.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GJEE4XV016"",""KF400651.1"")"
"Lepidoptera sp. BOLD:AAA4035 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA4035,566,566,99%,2e-156,91.13,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM430070.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GJEE4XV016"",""HM430070.1"")"
"Cydia pomonella voucher 2017-Izmir-Torbali-2 cytochrome c oxidase subunit I gene, partial cds; mitochondrial",Cydia pomonella,562,562,100%,2e-155,90.91,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN122385.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GJEE4XV016"",""MN122385.1"")"
"Olethreutinae sp. KLM Lep 03119 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Olethreutinae sp. KLM Lep 03119,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH417251.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GJEE4XV016"",""MH417251.1"")"
"Cydia sp. JWB1 voucher 2005-ONT-358 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia sp. JWB1,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT142096.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GJEE4XV016"",""KT142096.1"")"
"Cydia pomonella voucher UKLB8F11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia pomonella,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043809.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GJEE4XV016"",""KX043809.1"")"
"Cydia cosmophorana voucher MM26721 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia cosmophorana,562,562,100%,2e-155,90.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706430.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GJEE4XV016"",""OQ706430.1"")"
"Gypsonoma salicicolana voucher 10BBCLP-2101 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Gypsonoma salicicolana,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM539766.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GJEE4XV016"",""KM539766.1"")"
"Eucosmocydia monitrix voucher USNM:ENT:00808020 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Namasia monitrix,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592129.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GJEE4XV016"",""KJ592129.1"")"
"Cornuticlava phanera voucher 11ANIC-08934 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cornuticlava phanera,562,562,100%,2e-155,90.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF403883.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GJEE4XV016"",""KF403883.1"")"
"Cydia illutana voucher TLMF Lep 22972 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia illutana,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW378688.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GJEE4XV016"",""MW378688.1"")"
"Cydia pomonella isolate A15 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia pomonella,562,562,100%,2e-155,90.91,870,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ027356.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GJEE4XV016"",""JQ027356.1"")"
"Cydia sp. JWB1 voucher BIOUG<CAN>:10BBLEP-00890 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia sp. JWB1,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ986043.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GJEE4XV016"",""HQ986043.1"")"
