Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Agriphila tolli voucher LEP-SS-00341 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tolli,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497310.1?report=genbank&log$=nucltop&blast_rank=11&RID=8GP03A6U016"",""KU497310.1"")"
"Agriphila brioniellus voucher LEP-SS-00340 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila brioniellus,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497305.1?report=genbank&log$=nucltop&blast_rank=12&RID=8GP03A6U016"",""KU497305.1"")"
"Catoptria lythargyrella voucher TLMF Lep 05001 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria lythargyrella,617,617,100%,4e-172,93.32,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX042214.1?report=genbank&log$=nucltop&blast_rank=13&RID=8GP03A6U016"",""KX042214.1"")"
"Agriphila geniculea genome assembly, chromosome: W",Agriphila geniculea,617,1230,100%,4e-172,93.30,23210064,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX038891.1?report=genbank&log$=nucltop&blast_rank=14&RID=8GP03A6U016"",""OX038891.1"")"
"Agriphila geniculea genome assembly, chromosome: 9",Agriphila geniculea,617,617,100%,4e-172,93.30,27947196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX038878.1?report=genbank&log$=nucltop&blast_rank=15&RID=8GP03A6U016"",""OX038878.1"")"
"Agriphila geniculea genome assembly, chromosome: 2",Agriphila geniculea,617,617,100%,4e-172,93.30,31932510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX038871.1?report=genbank&log$=nucltop&blast_rank=16&RID=8GP03A6U016"",""OX038871.1"")"
"Agriphila geniculea genome assembly, chromosome: 1",Agriphila geniculea,617,617,100%,4e-172,93.30,46870843,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX038869.1?report=genbank&log$=nucltop&blast_rank=17&RID=8GP03A6U016"",""OX038869.1"")"
"Agriphila latistria voucher MM19687 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila latistria,617,617,100%,4e-172,93.32,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN266123.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GP03A6U016"",""JN266123.1"")"
"Catoptria lythargyrella voucher MM19206 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria lythargyrella,617,617,100%,4e-172,93.32,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF854528.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GP03A6U016"",""JF854528.1"")"
"Agriphila geniculea voucher UKLB40H07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila geniculea,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM405790.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GP03A6U016"",""HM405790.1"")"
"Agriphila brioniellus voucher LEP-SS-00339 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila brioniellus,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497304.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GP03A6U016"",""KU497304.1"")"
"Catoptria lythargyrella voucher TLMF Lep 05002 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria lythargyrella,612,612,100%,2e-170,93.08,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX042668.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GP03A6U016"",""KX042668.1"")"
"Agriphila geniculea genome assembly, organelle: mitochondrion",Agriphila geniculea,612,612,100%,2e-170,93.06,15375,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX038899.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GP03A6U016"",""OX038899.1"")"
"Agriphila tolli voucher LEP-SS-00342 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tolli,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497309.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GP03A6U016"",""KU497309.1"")"
"Agriphila straminella voucher MM08487 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572310.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GP03A6U016"",""KM572310.1"")"
"Agriphila straminella voucher MM13031 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875473.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GP03A6U016"",""HM875473.1"")"
"Catoptria falsella voucher BC ZSM Lep 27046 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,606,606,100%,1e-168,92.86,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU707133.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GP03A6U016"",""GU707133.1"")"
"Catoptria mienshani isolate DLS110710.149 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Catoptria mienshani,601,601,100%,4e-167,92.58,678,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF049941.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GP03A6U016"",""MF049941.1"")"
"Catoptria mienshani isolate DLS110710.094 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Catoptria mienshani,601,601,100%,4e-167,92.58,690,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF049896.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GP03A6U016"",""MF049896.1"")"
"Agriphila ruricolella voucher BIOUG01602-F04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT147652.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GP03A6U016"",""KT147652.1"")"
"Agriphila straminella voucher NHMO-08148 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,601,601,100%,4e-167,92.58,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049287.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GP03A6U016"",""KX049287.1"")"
"Agriphila straminella voucher RMNH.INS.539049 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049151.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GP03A6U016"",""KX049151.1"")"
"Agriphila straminella voucher UKLB40H04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,601,601,100%,4e-167,92.58,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043717.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GP03A6U016"",""KX043717.1"")"
"Agriphila tristella voucher BC ZSM Lep 61156 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047187.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GP03A6U016"",""KX047187.1"")"
"Agriphila straminella genome assembly, organelle: mitochondrion",Agriphila straminella,601,601,100%,4e-167,92.58,15363,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX467329.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GP03A6U016"",""OX467329.1"")"
"Agriphila tristella voucher TLMF Lep 08732 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572304.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GP03A6U016"",""KM572304.1"")"
"Agriphila tristella genome assembly, organelle: mitochondrion",Agriphila tristella,601,601,100%,4e-167,92.58,15311,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV743452.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GP03A6U016"",""OV743452.1"")"
"Agriphila tristella genome assembly, chromosome: Z",Agriphila tristella,601,601,100%,4e-167,92.58,61583981,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV743430.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GP03A6U016"",""OV743430.1"")"
"Agriphila tristella voucher MM23945 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610179.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GP03A6U016"",""MZ610179.1"")"
"Agriphila straminella voucher TLMF Lep 02336 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859899.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GP03A6U016"",""JF859899.1"")"
"Catoptria falsella voucher TLMF Lep 02130 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,601,601,100%,4e-167,92.62,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859716.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GP03A6U016"",""JF859716.1"")"
"Catoptria falsella voucher MM01920 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,601,601,100%,4e-167,92.62,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871331.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GP03A6U016"",""HM871331.1"")"
"Agriphila straminella voucher MM01913 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871327.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GP03A6U016"",""HM871327.1"")"
"Agriphila tristella voucher MM01912 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871326.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GP03A6U016"",""HM871326.1"")"
"Agriphila tristella voucher MM04963 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872622.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GP03A6U016"",""HM872622.1"")"
"Catoptria falsella voucher MM04958 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,601,601,100%,4e-167,92.62,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872619.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GP03A6U016"",""HM872619.1"")"
"Agriphila tristella voucher MM14676 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM876211.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GP03A6U016"",""HM876211.1"")"
"Agriphila straminella voucher MM11806 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572343.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GP03A6U016"",""KM572343.1"")"
"Catoptria europaeica voucher TLMF Lep 00636 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria europaeica,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM426004.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GP03A6U016"",""HM426004.1"")"
"Catoptria falsella voucher BC ZSM Lep 25361 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,601,601,100%,4e-167,92.62,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM391767.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GP03A6U016"",""HM391767.1"")"
"Catoptria falsella voucher BC ZSM Lep 22925 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,601,601,100%,4e-167,92.62,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU686714.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GP03A6U016"",""GU686714.1"")"
"Agriphila tristella voucher BC ZSM Lep 25389 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706959.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GP03A6U016"",""GU706959.1"")"
"Agriphila straminella voucher BC ZSM Lep 23790 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,601,601,100%,4e-167,92.58,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706465.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GP03A6U016"",""GU706465.1"")"
"Agriphila straminella voucher BC ZSM Lep 23791 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,601,601,100%,4e-167,92.58,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706462.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GP03A6U016"",""GU706462.1"")"
"Catoptria falsella voucher BC ZSM Lep 23211 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,601,601,100%,4e-167,92.62,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706355.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GP03A6U016"",""GU706355.1"")"
"Agriphila straminella voucher UBC-2007-0632 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FJ412138.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GP03A6U016"",""FJ412138.1"")"
"Catoptria mienshani isolate DLS110709.155 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Catoptria mienshani,595,595,100%,2e-165,92.34,678,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF049771.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GP03A6U016"",""MF049771.1"")"
"Agriphila tristella voucher LEP-SS-00345 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497311.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GP03A6U016"",""KU497311.1"")"
"Agriphila straminella voucher LEP-SS-00343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497307.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GP03A6U016"",""KU497307.1"")"
"Agriphila ruricolella voucher BIOUG01602-F10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT132687.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GP03A6U016"",""KT132687.1"")"
"Catoptria falsella voucher BC ZSM Lep 53020 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,595,595,100%,2e-165,92.38,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX044759.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GP03A6U016"",""KX044759.1"")"
"Catoptria falsella voucher BC ZSM Lep 53022 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,595,595,100%,2e-165,92.38,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047292.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GP03A6U016"",""KX047292.1"")"
"Agriphila plumbifimbriella voucher 08BBLEP-03858 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM547183.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GP03A6U016"",""KM547183.1"")"
"Agriphila plumbifimbriella voucher 08BBLEP-04463 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,595,595,100%,2e-165,92.34,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM545840.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GP03A6U016"",""KM545840.1"")"
"Agriphila plumbifimbriella voucher 10BBCLP-2563 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM544331.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GP03A6U016"",""KM544331.1"")"
"Agriphila plumbifimbriella voucher 08BBLEP-03852 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM540715.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GP03A6U016"",""KM540715.1"")"
"Agriphila plumbifimbriella voucher 10BBCLP-2259 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM539439.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GP03A6U016"",""KM539439.1"")"
"Catoptria falsella voucher TLMF Lep 08742 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,595,595,100%,2e-165,92.38,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM573127.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GP03A6U016"",""KM573127.1"")"
"Catoptria europaeica voucher TLMF Lep 01657 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria europaeica,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968861.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GP03A6U016"",""HQ968861.1"")"
"Agriphila biarmica voucher MM14771 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila biarmica,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM876253.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GP03A6U016"",""HM876253.1"")"
"Catoptria falsella voucher MM13050 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria falsella,595,595,100%,2e-165,92.38,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875480.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GP03A6U016"",""HM875480.1"")"
"Agriphila ruricolella voucher BIOUG<CAN>:MDOK-0894 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800684.1?report=genbank&log$=nucltop&blast_rank=72&RID=8GP03A6U016"",""GU800684.1"")"
"Catoptria conchella voucher TLMF Lep 00539 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria conchella,595,595,100%,2e-165,92.36,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381382.1?report=genbank&log$=nucltop&blast_rank=73&RID=8GP03A6U016"",""HM381382.1"")"
"Agriphila tristella voucher BC ZSM Lep 23788 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706440.1?report=genbank&log$=nucltop&blast_rank=74&RID=8GP03A6U016"",""GU706440.1"")"
"Agriphila ruricolella voucher MNBTT-2083 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,590,590,100%,1e-163,92.11,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT140787.1?report=genbank&log$=nucltop&blast_rank=75&RID=8GP03A6U016"",""KT140787.1"")"
"Agriphila ruricolella voucher MNBTT-2085 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT127524.1?report=genbank&log$=nucltop&blast_rank=76&RID=8GP03A6U016"",""KT127524.1"")"
"Catoptria mytilella voucher BC ZSM Lep 52989 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria mytilella,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX044603.1?report=genbank&log$=nucltop&blast_rank=77&RID=8GP03A6U016"",""KX044603.1"")"
"Catoptria conchella voucher BC ZSM Lep 52980 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria conchella,590,590,100%,1e-163,92.12,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX044572.1?report=genbank&log$=nucltop&blast_rank=78&RID=8GP03A6U016"",""KX044572.1"")"
"Catoptria margaritella voucher UKLB40H09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria margaritella,590,590,100%,1e-163,92.11,655,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043155.1?report=genbank&log$=nucltop&blast_rank=79&RID=8GP03A6U016"",""KX043155.1"")"
"Catoptria conchella voucher BC ZSM Lep 61324 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria conchella,590,590,100%,1e-163,92.12,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047481.1?report=genbank&log$=nucltop&blast_rank=80&RID=8GP03A6U016"",""KX047481.1"")"
"Agriphila ruricolella voucher 10BBCLP-1966 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM549075.1?report=genbank&log$=nucltop&blast_rank=81&RID=8GP03A6U016"",""KM549075.1"")"
