Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Lampronia flavimitrella voucher MM03828 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lampronia flavimitrella,521,521,99%,4e-143,89.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872168.1?report=genbank&log$=nucltop&blast_rank=15&RID=8GNGZJNE013"",""HM872168.1"")"
"Tetragma gei voucher OP-89-0002 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Tetragma gei,518,518,100%,5e-142,89.02,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF492592.1?report=genbank&log$=nucltop&blast_rank=16&RID=8GNGZJNE013"",""KF492592.1"")"
"Tegeticula baja isolate 99.66 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula baja,512,512,100%,2e-140,88.76,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924334.1?report=genbank&log$=nucltop&blast_rank=17&RID=8GNGZJNE013"",""DQ924334.1"")"
"Tegeticula baja isolate 00.1529 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula baja,512,512,100%,2e-140,88.76,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924333.1?report=genbank&log$=nucltop&blast_rank=18&RID=8GNGZJNE013"",""DQ924333.1"")"
"Tegeticula baja isolate 95.429 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula baja,512,512,100%,2e-140,88.76,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924332.1?report=genbank&log$=nucltop&blast_rank=19&RID=8GNGZJNE013"",""DQ924332.1"")"
"Tegeticula yuccasella cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula yuccasella,508,508,100%,3e-139,88.52,2104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY004304.1?report=genbank&log$=nucltop&blast_rank=20&RID=8GNGZJNE013"",""AY004304.1"")"
"Tegeticula carnerosanella isolate 00.313 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula carnerosanella,507,507,100%,1e-138,88.52,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924331.1?report=genbank&log$=nucltop&blast_rank=21&RID=8GNGZJNE013"",""DQ924331.1"")"
"Tegeticula cassandra haplotype CI cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula cassandra,501,501,100%,5e-137,88.28,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY568255.1?report=genbank&log$=nucltop&blast_rank=22&RID=8GNGZJNE013"",""AY568255.1"")"
"Tegeticula baccatella voucher Pellmyr19 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula baccatella,501,501,100%,5e-137,88.28,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075483.1?report=genbank&log$=nucltop&blast_rank=23&RID=8GNGZJNE013"",""DQ075483.1"")"
"Tegeticula treculeanella voucher Pellmyr05 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula treculeanella,501,501,100%,5e-137,88.28,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075469.1?report=genbank&log$=nucltop&blast_rank=24&RID=8GNGZJNE013"",""DQ075469.1"")"
"Tegeticula tehuacana isolate 99.14 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula tehuacana,496,496,100%,2e-135,88.04,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924319.1?report=genbank&log$=nucltop&blast_rank=25&RID=8GNGZJNE013"",""DQ924319.1"")"
"Tegeticula tehuacana isolate 99.23 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula tehuacana,496,496,100%,2e-135,88.04,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924320.1?report=genbank&log$=nucltop&blast_rank=26&RID=8GNGZJNE013"",""DQ924320.1"")"
"Tegeticula tehuacana isolate 99.13 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula tehuacana,496,496,100%,2e-135,88.04,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924318.1?report=genbank&log$=nucltop&blast_rank=27&RID=8GNGZJNE013"",""DQ924318.1"")"
"Tegeticula cassandra haplotype RA cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula cassandra,496,496,100%,2e-135,88.04,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY568270.1?report=genbank&log$=nucltop&blast_rank=28&RID=8GNGZJNE013"",""AY568270.1"")"
"Tegeticula cassandra haplotype GA cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula cassandra,496,496,100%,2e-135,88.04,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY568263.1?report=genbank&log$=nucltop&blast_rank=29&RID=8GNGZJNE013"",""AY568263.1"")"
"Tegeticula cassandra haplotype Z cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula cassandra,496,496,100%,2e-135,88.04,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY568248.1?report=genbank&log$=nucltop&blast_rank=30&RID=8GNGZJNE013"",""AY568248.1"")"
"Tegeticula cassandra haplotype P cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula cassandra,496,496,100%,2e-135,88.04,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY568239.1?report=genbank&log$=nucltop&blast_rank=31&RID=8GNGZJNE013"",""AY568239.1"")"
"Tegeticula cassandra haplotype M cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula cassandra,496,496,100%,2e-135,88.04,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY568237.1?report=genbank&log$=nucltop&blast_rank=32&RID=8GNGZJNE013"",""AY568237.1"")"
"Tegeticula superficiella cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula superficiella,496,496,100%,2e-135,88.04,2104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY004300.1?report=genbank&log$=nucltop&blast_rank=33&RID=8GNGZJNE013"",""AY004300.1"")"
"Tegeticula rostratella cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula rostratella,496,496,100%,2e-135,88.04,2104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY004296.1?report=genbank&log$=nucltop&blast_rank=34&RID=8GNGZJNE013"",""AY004296.1"")"
"Tegeticula rostratella cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula rostratella,496,496,100%,2e-135,88.04,2104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY004295.1?report=genbank&log$=nucltop&blast_rank=35&RID=8GNGZJNE013"",""AY004295.1"")"
"Tegeticula corruptrix voucher Pellmyr52 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula corruptrix,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075516.1?report=genbank&log$=nucltop&blast_rank=36&RID=8GNGZJNE013"",""DQ075516.1"")"
"Tegeticula superficiella voucher Pellmyr36 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula superficiella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075500.1?report=genbank&log$=nucltop&blast_rank=37&RID=8GNGZJNE013"",""DQ075500.1"")"
"Tegeticula superficiella voucher Pellmyr34 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula superficiella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075498.1?report=genbank&log$=nucltop&blast_rank=38&RID=8GNGZJNE013"",""DQ075498.1"")"
"Tegeticula superficiella voucher Pellmyr33 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula superficiella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075497.1?report=genbank&log$=nucltop&blast_rank=39&RID=8GNGZJNE013"",""DQ075497.1"")"
"Tegeticula superficiella voucher Pellmyr32 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula superficiella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075496.1?report=genbank&log$=nucltop&blast_rank=40&RID=8GNGZJNE013"",""DQ075496.1"")"
"Tegeticula elatella voucher Pellmyr31 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula elatella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075495.1?report=genbank&log$=nucltop&blast_rank=41&RID=8GNGZJNE013"",""DQ075495.1"")"
"Tegeticula elatella voucher Pellmyr30 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula elatella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075494.1?report=genbank&log$=nucltop&blast_rank=42&RID=8GNGZJNE013"",""DQ075494.1"")"
"Tegeticula elatella voucher Pellmyr29 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula elatella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075493.1?report=genbank&log$=nucltop&blast_rank=43&RID=8GNGZJNE013"",""DQ075493.1"")"
"Tegeticula elatella voucher Pellmyr28 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula elatella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075492.1?report=genbank&log$=nucltop&blast_rank=44&RID=8GNGZJNE013"",""DQ075492.1"")"
"Tegeticula elatella voucher Pellmyr27 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula elatella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075491.1?report=genbank&log$=nucltop&blast_rank=45&RID=8GNGZJNE013"",""DQ075491.1"")"
"Tegeticula rostratella voucher Pellmyr14 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula rostratella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075478.1?report=genbank&log$=nucltop&blast_rank=46&RID=8GNGZJNE013"",""DQ075478.1"")"
"Tegeticula rostratella voucher Pellmyr15 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula rostratella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075479.1?report=genbank&log$=nucltop&blast_rank=47&RID=8GNGZJNE013"",""DQ075479.1"")"
"Tegeticula rostratella voucher Pellmyr13 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula rostratella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075477.1?report=genbank&log$=nucltop&blast_rank=48&RID=8GNGZJNE013"",""DQ075477.1"")"
"Tegeticula rostratella voucher Pellmyr12 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula rostratella,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075476.1?report=genbank&log$=nucltop&blast_rank=49&RID=8GNGZJNE013"",""DQ075476.1"")"
"Tegeticula californica voucher Pellmyr06 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula californica,496,496,100%,2e-135,88.04,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ075470.1?report=genbank&log$=nucltop&blast_rank=50&RID=8GNGZJNE013"",""DQ075470.1"")"
"Tegeticula synthetica voucher Pellmyr Lab Insect Collection 07.540 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula synthetica,492,492,99%,3e-134,87.98,1417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EU585323.1?report=genbank&log$=nucltop&blast_rank=51&RID=8GNGZJNE013"",""EU585323.1"")"
"Tegeticula synthetica voucher Pellmyr Lab Insect Collection 07.1237 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula synthetica,492,492,99%,3e-134,87.98,1417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EU585321.1?report=genbank&log$=nucltop&blast_rank=52&RID=8GNGZJNE013"",""EU585321.1"")"
"Tegeticula synthetica voucher Pellmyr Lab Insect Collection 05.49b cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula synthetica,492,492,99%,3e-134,87.98,1417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EU585292.1?report=genbank&log$=nucltop&blast_rank=53&RID=8GNGZJNE013"",""EU585292.1"")"
"Tegeticula synthetica voucher Pellmyr Lab Insect Collection 05.41d cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula synthetica,492,492,99%,3e-134,87.98,1417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EU585286.1?report=genbank&log$=nucltop&blast_rank=54&RID=8GNGZJNE013"",""EU585286.1"")"
"Tegeticula synthetica voucher Pellmyr Lab Insect Collection 05.38a cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula synthetica,492,492,99%,3e-134,87.98,1380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EU585275.1?report=genbank&log$=nucltop&blast_rank=55&RID=8GNGZJNE013"",""EU585275.1"")"
"Tegeticula synthetica voucher Pellmyr Lab Insect Collection 05.02h cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula synthetica,492,492,99%,3e-134,87.98,1417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EU585268.1?report=genbank&log$=nucltop&blast_rank=56&RID=8GNGZJNE013"",""EU585268.1"")"
"Tegeticula synthetica voucher Pellmyr Lab Insect Collection 05.01d cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula synthetica,492,492,99%,3e-134,87.98,1417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EU585258.1?report=genbank&log$=nucltop&blast_rank=57&RID=8GNGZJNE013"",""EU585258.1"")"
"Tegeticula yuccasella cytochrome oxidase subunit I, cytochrome subunit II genes, mitochondrial genes encoding mitochondrial proteins, partial cds, and tRNA-Leu gene, mitochondrial gene",Tegeticula yuccasella,492,492,100%,3e-134,87.80,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/U49042.1?report=genbank&log$=nucltop&blast_rank=58&RID=8GNGZJNE013"",""U49042.1"")"
"Tegeticula yuccasella cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial genes for mitochondrial products",Tegeticula yuccasella,492,492,100%,3e-134,87.80,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/U49027.1?report=genbank&log$=nucltop&blast_rank=59&RID=8GNGZJNE013"",""U49027.1"")"
"Prodoxus sordidus isolate PS0201bShi cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Prodoxus sordidus,490,490,100%,1e-133,87.91,1458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU374128.1?report=genbank&log$=nucltop&blast_rank=60&RID=8GNGZJNE013"",""GU374128.1"")"
"Lepidoptera sp. BOLD:AAA6527 voucher BIOUG<CAN>:09BBLEP-03438 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAA6527,490,490,100%,1e-133,87.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU690977.1?report=genbank&log$=nucltop&blast_rank=61&RID=8GNGZJNE013"",""GU690977.1"")"
"Tegeticula elatella isolate 94.95 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula elatella,490,490,100%,1e-133,87.80,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924349.1?report=genbank&log$=nucltop&blast_rank=62&RID=8GNGZJNE013"",""DQ924349.1"")"
"Tegeticula elatella isolate 94.94 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula elatella,490,490,100%,1e-133,87.80,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924348.1?report=genbank&log$=nucltop&blast_rank=63&RID=8GNGZJNE013"",""DQ924348.1"")"
"Tegeticula tambasi isolate 98.91a cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula tambasi,490,490,100%,1e-133,87.80,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924345.1?report=genbank&log$=nucltop&blast_rank=64&RID=8GNGZJNE013"",""DQ924345.1"")"
"Tegeticula altiplanella isolate 95.82 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula altiplanella,490,490,100%,1e-133,87.80,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924339.1?report=genbank&log$=nucltop&blast_rank=65&RID=8GNGZJNE013"",""DQ924339.1"")"
"Tegeticula maderae isolate 99.62 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula maderae,490,490,100%,1e-133,87.80,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924337.1?report=genbank&log$=nucltop&blast_rank=66&RID=8GNGZJNE013"",""DQ924337.1"")"
"Tegeticula maderae isolate 95.432 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula maderae,490,490,100%,1e-133,87.80,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924335.1?report=genbank&log$=nucltop&blast_rank=67&RID=8GNGZJNE013"",""DQ924335.1"")"
"Tegeticula tehuacana isolate 96.409 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula tehuacana,490,490,100%,1e-133,87.80,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924317.1?report=genbank&log$=nucltop&blast_rank=68&RID=8GNGZJNE013"",""DQ924317.1"")"
"Tegeticula tehuacana isolate 96.358 cytochrome oxidase subunit I gene, partial cds; tRNA-Leu gene, complete sequence; and cytochrome oxidase subunit II gene, partial cds; mitochondrial",Tegeticula tehuacana,490,490,100%,1e-133,87.80,2103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ924316.1?report=genbank&log$=nucltop&blast_rank=69&RID=8GNGZJNE013"",""DQ924316.1"")"
"Tegeticula cassandra haplotype YA cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula cassandra,490,490,100%,1e-133,87.80,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY568276.1?report=genbank&log$=nucltop&blast_rank=70&RID=8GNGZJNE013"",""AY568276.1"")"
"Tegeticula cassandra haplotype XA cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Tegeticula cassandra,490,490,100%,1e-133,87.80,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY568275.1?report=genbank&log$=nucltop&blast_rank=71&RID=8GNGZJNE013"",""AY568275.1"")"
